min_raters,min_expert,noise,level,pool_iiic,pool_spike,n_questions,stop_reason,all_resolved,false_pass,false_pass_n,false_fail,false_fail_n,skill_err
8,2,B,1.2,19144,16531,262,all_resolved,1,0,0,0,7,0.22356934304807716
8,2,B,1.2,19144,16531,167,all_resolved,1,0,0,1,7,0.41777660233276404
8,2,B,1.2,19144,16531,188,all_resolved,1,0,0,0,7,0.24393117258832647
8,2,B,1.2,19144,16531,173,all_resolved,1,0,0,0,7,0.21263591291052988
8,2,B,1.2,19144,16531,198,all_active_resolved,0,0,0,1,7,0.42226542358063796
8,2,B,1.2,19144,16531,221,all_resolved,1,0,0,0,7,0.25444569174266596
8,2,B,1.2,19144,16531,159,all_resolved,1,0,0,0,7,0.2556661549706174
8,3,A,-0.5,18353,16531,140,all_resolved,1,0,7,0,0,0.27633051806808745
8,3,A,-0.5,18353,16531,140,all_resolved,1,0,7,0,0,0.246157130972901
8,3,A,-0.5,18353,16531,142,all_resolved,1,0,7,0,0,0.32655952490813966
8,3,A,-0.5,18353,16531,170,all_resolved,1,0,7,0,0,0.37343291927451666
8,3,A,-0.5,18353,16531,140,all_resolved,1,0,7,0,0,0.4110198220205118
8,3,A,-0.5,18353,16531,140,all_resolved,1,0,7,0,0,0.38870320250744766
8,3,A,-0.5,18353,16531,145,all_resolved,1,0,7,0,0,0.22114074304015244
8,3,A,-0.5,18353,16531,142,all_resolved,1,0,7,0,0,0.24737603391215388
8,3,A,-0.5,18353,16531,154,all_resolved,1,0,7,0,0,0.2781919667447471
8,3,A,-0.5,18353,16531,143,all_resolved,1,0,7,0,0,0.23270520281219245
8,3,A,0.0,18353,16531,300,bank_exhausted,0,1,6,0,0,0.2625806918456111
8,3,A,0.0,18353,16531,197,all_active_resolved,0,1,6,0,0,0.40808183226554273
8,3,A,0.0,18353,16531,300,bank_exhausted,0,0,6,0,0,0.31219730065729606
8,3,A,0.0,18353,16531,181,all_resolved,1,1,6,0,0,0.3540106201150629
8,3,A,0.0,18353,16531,300,bank_exhausted,0,2,6,0,0,0.5611044257981727
8,3,A,0.0,18353,16531,300,bank_exhausted,0,0,6,0,0,0.20260034500217364
8,3,A,0.0,18353,16531,300,bank_exhausted,0,2,6,0,0,0.45108118096627015
8,3,A,0.0,18353,16531,184,all_resolved,1,0,6,0,0,0.13863242322889968
8,3,A,0.0,18353,16531,163,all_resolved,1,0,6,0,0,0.280996801819699
8,3,A,0.0,18353,16531,174,all_active_resolved,0,0,6,0,0,0.3104885732844444
8,3,A,0.4,18353,16531,300,bank_exhausted,0,0,0,0,0,0.35958142197557824
8,3,A,0.4,18353,16531,180,all_resolved,1,0,0,0,0,0.5158591539025508
8,3,A,0.4,18353,16531,300,bank_exhausted,0,0,0,0,0,0.4467416763857363
8,3,A,0.4,18353,16531,300,bank_exhausted,0,0,0,0,0,0.35197944111916313
8,3,A,0.4,18353,16531,169,all_resolved,1,0,0,0,0,0.5725705154984596
8,3,A,0.4,18353,16531,176,all_resolved,1,0,0,0,0,0.6594634801321781
8,3,A,0.4,18353,16531,177,all_active_resolved,0,0,0,0,0,0.504222799254283
8,3,A,0.4,18353,16531,211,all_resolved,1,0,0,0,0,0.5514622759830917
8,3,A,0.4,18353,16531,179,all_resolved,1,0,0,0,0,0.4978639735535304
8,3,A,0.4,18353,16531,300,bank_exhausted,0,0,0,0,0,0.43760709759988686
8,3,A,0.8,18353,16531,188,all_active_resolved,0,0,0,0,6,0.38924293880670363
8,3,A,0.8,18353,16531,157,all_resolved,1,0,0,0,6,0.29217731740857733
8,3,A,0.8,18353,16531,266,all_resolved,1,0,0,0,6,0.29370328294005105
8,3,A,0.8,18353,16531,219,all_active_resolved,0,0,0,0,6,0.20881194750807305
8,3,A,0.8,18353,16531,190,all_active_resolved,0,0,0,0,6,0.4510722880522398
8,3,A,0.8,18353,16531,177,all_resolved,1,0,0,1,6,0.4595860046480344
8,3,A,0.8,18353,16531,156,all_resolved,1,0,0,0,6,0.5274477066750265
8,3,A,0.8,18353,16531,205,all_resolved,1,0,0,0,6,0.3134809554578833
8,3,A,0.8,18353,16531,154,all_resolved,1,0,0,0,6,0.3226591260034065
8,3,A,0.8,18353,16531,180,all_resolved,1,0,0,0,6,0.3610108801015948
8,3,A,1.2,18353,16531,142,all_resolved,1,0,0,0,7,0.27335431434620844
8,3,A,1.2,18353,16531,163,all_resolved,1,0,0,0,7,0.22315192093500125
8,3,A,1.2,18353,16531,157,all_resolved,1,0,0,0,7,0.28855441254090197
8,3,A,1.2,18353,16531,140,all_resolved,1,0,0,0,7,0.09773780399207177
8,3,A,1.2,18353,16531,186,all_resolved,1,0,0,0,7,0.2499579682610786
8,3,A,1.2,18353,16531,143,all_resolved,1,0,0,0,7,0.28641136894958763
8,3,A,1.2,18353,16531,152,all_resolved,1,0,0,0,7,0.17210042727326796
8,3,A,1.2,18353,16531,156,all_resolved,1,0,0,0,7,0.21754594230334595
8,3,A,1.2,18353,16531,141,all_resolved,1,0,0,0,7,0.12058081635140135
8,3,A,1.2,18353,16531,140,all_resolved,1,0,0,0,7,0.3881025800973707
8,3,B,-0.5,18353,16531,140,all_resolved,1,0,7,0,0,0.2566625581330337
8,3,B,-0.5,18353,16531,152,all_resolved,1,0,7,0,0,0.24476445467080632
8,3,B,-0.5,18353,16531,140,all_resolved,1,0,7,0,0,0.40185616717415057
8,3,B,-0.5,18353,16531,152,all_resolved,1,0,7,0,0,0.26711251124130975
8,3,B,-0.5,18353,16531,213,all_resolved,1,0,7,0,0,0.2722202321610932
8,3,B,-0.5,18353,16531,170,all_active_resolved,0,0,7,0,0,0.47147164175310075
8,3,B,-0.5,18353,16531,140,all_resolved,1,0,7,0,0,0.34005549909552296
8,3,B,-0.5,18353,16531,149,all_resolved,1,0,7,0,0,0.30471121130082907
8,3,B,-0.5,18353,16531,147,all_resolved,1,0,7,0,0,0.31233673807021745
8,3,B,-0.5,18353,16531,140,all_resolved,1,0,7,0,0,0.2651167091914281
8,3,B,0.0,18353,16531,155,all_resolved,1,0,6,0,0,0.41999376041749326
8,3,B,0.0,18353,16531,265,all_resolved,1,3,6,0,0,0.42724946953273363
8,3,B,0.0,18353,16531,289,all_resolved,1,1,6,0,0,0.35034411957072314
8,3,B,0.0,18353,16531,187,all_active_resolved,0,0,6,0,0,0.3079091798601511
8,3,B,0.0,18353,16531,221,all_resolved,1,0,6,0,0,0.2596350425814262
8,3,B,0.0,18353,16531,300,bank_exhausted,0,1,6,0,0,0.6025097187189309
8,3,B,0.0,18353,16531,183,all_resolved,1,0,6,0,0,0.27652685114780307
8,3,B,0.0,18353,16531,228,all_active_resolved,0,0,6,0,0,0.3928915977780725
8,3,B,0.0,18353,16531,178,all_resolved,1,1,6,0,0,0.49263341083477
8,3,B,0.0,18353,16531,242,all_resolved,1,1,6,0,0,0.49785040518131835
8,3,B,0.4,18353,16531,300,bank_exhausted,0,0,0,0,0,0.39101404916386545
8,3,B,0.4,18353,16531,217,all_resolved,1,0,0,0,0,0.4336102710137731
8,3,B,0.4,18353,16531,157,all_resolved,1,0,0,0,0,0.561499364672235
8,3,B,0.4,18353,16531,300,bank_exhausted,0,0,0,0,0,0.568569705784489
8,3,B,0.4,18353,16531,300,bank_exhausted,0,0,0,0,0,0.40021101922222385
8,3,B,0.4,18353,16531,300,bank_exhausted,0,0,0,0,0,0.6067694331569753
8,3,B,0.4,18353,16531,300,bank_exhausted,0,0,0,0,0,0.4710229779151137
8,3,B,0.4,18353,16531,300,bank_exhausted,0,0,0,0,0,0.4145838430515757
8,3,B,0.4,18353,16531,166,all_resolved,1,0,0,0,0,0.48297743748867594
8,3,B,0.4,18353,16531,300,bank_exhausted,0,0,0,0,0,0.31641472454141867
8,3,B,0.8,18353,16531,300,bank_exhausted,0,0,0,1,6,0.4062725255891246
8,3,B,0.8,18353,16531,141,all_resolved,1,0,0,2,6,0.4651741209782218
8,3,B,0.8,18353,16531,300,bank_exhausted,0,0,0,0,6,0.29658184026274226
8,3,B,0.8,18353,16531,300,bank_exhausted,0,0,0,0,6,0.46815609407247194
8,3,B,0.8,18353,16531,300,bank_exhausted,0,0,0,1,6,0.43059217844810505
8,3,B,0.8,18353,16531,224,all_resolved,1,0,0,1,6,0.3150441354226598
8,3,B,0.8,18353,16531,152,all_resolved,1,0,0,0,6,0.2987913223906524
8,3,B,0.8,18353,16531,300,bank_exhausted,0,0,0,2,6,0.4178955246547575
8,3,B,0.8,18353,16531,281,all_active_resolved,0,0,0,0,6,0.28488374897505103
8,3,B,0.8,18353,16531,177,all_active_resolved,0,0,0,0,6,0.2970359517787961
8,3,B,1.2,18353,16531,184,all_resolved,1,0,0,0,7,0.25327945096017357
8,3,B,1.2,18353,16531,154,all_resolved,1,0,0,0,7,0.23360574549013774
8,3,B,1.2,18353,16531,185,all_resolved,1,0,0,0,7,0.18330977652252062
8,3,B,1.2,18353,16531,207,all_active_resolved,0,0,0,0,7,0.3647302857678924
8,3,B,1.2,18353,16531,170,all_resolved,1,0,0,0,7,0.30488559098751444
8,3,B,1.2,18353,16531,288,all_active_resolved,0,0,0,1,7,0.3345189906225192
8,3,B,1.2,18353,16531,192,all_resolved,1,0,0,0,7,0.2615334620980676
8,3,B,1.2,18353,16531,182,all_resolved,1,0,0,0,7,0.1690861976659746
8,3,B,1.2,18353,16531,188,all_active_resolved,0,0,0,0,7,0.27832397145023796
8,3,B,1.2,18353,16531,140,all_resolved,1,0,0,0,7,0.1492660631833122
10,0,A,-0.5,20502,14279,140,all_resolved,1,0,7,0,0,0.2505373505153136
10,0,A,-0.5,20502,14279,140,all_resolved,1,0,7,0,0,0.3222996894223092
10,0,A,-0.5,20502,14279,153,all_resolved,1,0,7,0,0,0.3077296203307084
10,0,A,-0.5,20502,14279,235,all_active_resolved,0,0,7,0,0,0.38584098939711514
10,0,A,-0.5,20502,14279,140,all_resolved,1,0,7,0,0,0.24469682998814735
10,0,A,-0.5,20502,14279,170,all_active_resolved,0,1,7,0,0,0.480123968691319
10,0,A,-0.5,20502,14279,170,all_active_resolved,0,0,7,0,0,0.4173230187314168
10,0,A,-0.5,20502,14279,149,all_resolved,1,0,7,0,0,0.2718024124874275
10,0,A,-0.5,20502,14279,140,all_resolved,1,0,7,0,0,0.2548141547529328
10,0,A,-0.5,20502,14279,193,all_resolved,1,0,7,0,0,0.3322275583815327
10,0,A,0.0,20502,14279,300,bank_exhausted,0,1,6,0,0,0.41846396091358135
10,0,A,0.0,20502,14279,151,all_resolved,1,0,6,0,0,0.370128807809238
10,0,A,0.0,20502,14279,233,all_active_resolved,0,2,6,0,0,0.3999429498622674
10,0,A,0.0,20502,14279,217,all_resolved,1,1,6,0,0,0.26699076924257903
10,0,A,0.0,20502,14279,300,bank_exhausted,0,0,6,0,0,0.16406935138152706
10,0,A,0.0,20502,14279,167,all_resolved,1,1,6,0,0,0.3476592949329054
10,0,A,0.0,20502,14279,300,bank_exhausted,0,2,6,0,0,0.5091385412066921
10,0,A,0.0,20502,14279,203,all_resolved,1,0,6,0,0,0.39524591305561785
10,0,A,0.0,20502,14279,154,all_resolved,1,2,6,0,0,0.492884818075177
10,0,A,0.0,20502,14279,226,all_resolved,1,1,6,0,0,0.3701748282738482
10,0,A,0.4,20502,14279,300,bank_exhausted,0,0,0,0,0,0.5245616807343377
10,0,A,0.4,20502,14279,300,bank_exhausted,0,0,0,0,0,0.3254748007443902
10,0,A,0.4,20502,14279,156,all_resolved,1,0,0,0,0,0.5690808397856003
10,0,A,0.4,20502,14279,241,all_active_resolved,0,0,0,0,0,0.3600542478712147
10,0,A,0.4,20502,14279,300,bank_exhausted,0,0,0,0,0,0.31397722940570433
10,0,A,0.4,20502,14279,184,all_resolved,1,0,0,0,0,0.5515463037189011
10,0,A,0.4,20502,14279,219,all_resolved,1,0,0,0,0,0.4697287348707709
10,0,A,0.4,20502,14279,197,all_resolved,1,0,0,0,0,0.6867878923279955
10,0,A,0.4,20502,14279,300,bank_exhausted,0,0,0,0,0,0.39502376883435525
10,0,A,0.4,20502,14279,209,all_resolved,1,0,0,0,0,0.6214213888313687
10,0,A,0.8,20502,14279,171,all_resolved,1,0,0,0,6,0.3502155369505772
10,0,A,0.8,20502,14279,192,all_resolved,1,0,0,0,6,0.3146939588823386
10,0,A,0.8,20502,14279,300,bank_exhausted,0,0,0,0,6,0.2133690373779761
10,0,A,0.8,20502,14279,164,all_resolved,1,0,0,1,6,0.24682388179839204
10,0,A,0.8,20502,14279,145,all_resolved,1,0,0,0,6,0.37358322090243185
10,0,A,0.8,20502,14279,145,all_resolved,1,0,0,0,6,0.4732343753057364
10,0,A,0.8,20502,14279,228,all_resolved,1,0,0,0,6,0.4170885057851365
10,0,A,0.8,20502,14279,157,all_resolved,1,0,0,0,6,0.2609916308624301
10,0,A,0.8,20502,14279,153,all_resolved,1,0,0,1,6,0.4960834851874596
10,0,A,0.8,20502,14279,171,all_resolved,1,0,0,0,6,0.40379376797267863
10,0,A,1.2,20502,14279,162,all_resolved,1,0,0,0,7,0.17234251527810907
10,0,A,1.2,20502,14279,140,all_resolved,1,0,0,0,7,0.2597050703111253
10,0,A,1.2,20502,14279,154,all_resolved,1,0,0,0,7,0.27096799953123807
10,0,A,1.2,20502,14279,140,all_resolved,1,0,0,0,7,0.3088144376986346
10,0,A,1.2,20502,14279,155,all_resolved,1,0,0,0,7,0.19523306717936903
10,0,A,1.2,20502,14279,161,all_resolved,1,0,0,0,7,0.20201492378733624
10,0,A,1.2,20502,14279,145,all_resolved,1,0,0,0,7,0.2605240601651841
10,0,A,1.2,20502,14279,140,all_resolved,1,0,0,0,7,0.17374481555135296
10,0,A,1.2,20502,14279,181,all_resolved,1,0,0,0,7,0.2393471955558983
10,0,A,1.2,20502,14279,142,all_resolved,1,0,0,0,7,0.28829608443780214
10,0,B,-0.5,20502,14279,140,all_resolved,1,0,7,0,0,0.39183870249010594
10,0,B,-0.5,20502,14279,141,all_resolved,1,0,7,0,0,0.2048317742765136
10,0,B,-0.5,20502,14279,142,all_resolved,1,0,7,0,0,0.19788547283633479
10,0,B,-0.5,20502,14279,166,all_resolved,1,0,7,0,0,0.34420282635560345
10,0,B,-0.5,20502,14279,158,all_resolved,1,0,7,0,0,0.2810385237838707
10,0,B,-0.5,20502,14279,159,all_resolved,1,0,7,0,0,0.24454292242066922
10,0,B,-0.5,20502,14279,146,all_resolved,1,0,7,0,0,0.38076507505955914
10,0,B,-0.5,20502,14279,140,all_resolved,1,0,7,0,0,0.16161172277945327
10,0,B,-0.5,20502,14279,140,all_resolved,1,0,7,0,0,0.1845141407117941
10,0,B,-0.5,20502,14279,140,all_resolved,1,0,7,0,0,0.17824232639043644
10,0,B,0.0,20502,14279,243,all_resolved,1,0,6,0,0,0.18118781092153052
10,0,B,0.0,20502,14279,162,all_resolved,1,0,6,0,0,0.32471895690778674
10,0,B,0.0,20502,14279,300,bank_exhausted,0,1,6,0,0,0.4326466607841759
10,0,B,0.0,20502,14279,217,all_resolved,1,0,6,0,0,0.2552783955260022
10,0,B,0.0,20502,14279,278,all_resolved,1,0,6,0,0,0.2920510171870604
10,0,B,0.0,20502,14279,178,all_resolved,1,0,6,0,0,0.20586845323456976
10,0,B,0.0,20502,14279,144,all_resolved,1,1,6,0,0,0.39828701553469603
10,0,B,0.0,20502,14279,175,all_active_resolved,0,0,6,0,0,0.16225965758157837
10,0,B,0.0,20502,14279,285,all_active_resolved,0,0,6,0,0,0.3507582168574223
10,0,B,0.0,20502,14279,239,all_active_resolved,0,0,6,0,0,0.15000236962929284
10,0,B,0.4,20502,14279,216,all_resolved,1,0,0,0,0,0.3801012087751982
10,0,B,0.4,20502,14279,300,bank_exhausted,0,0,0,0,0,0.5013020284425246
10,0,B,0.4,20502,14279,300,bank_exhausted,0,0,0,0,0,0.32745464478470093
10,0,B,0.4,20502,14279,149,all_resolved,1,0,0,0,0,0.6047275402695822
10,0,B,0.4,20502,14279,215,all_active_resolved,0,0,0,0,0,0.36499994949152975
10,0,B,0.4,20502,14279,259,all_active_resolved,0,0,0,0,0,0.5174714924216441
10,0,B,0.4,20502,14279,280,all_resolved,1,0,0,0,0,0.39537770905245784
10,0,B,0.4,20502,14279,300,bank_exhausted,0,0,0,0,0,0.3044523612434239
10,0,B,0.4,20502,14279,300,bank_exhausted,0,0,0,0,0,0.5224625257312719
10,0,B,0.4,20502,14279,300,bank_exhausted,0,0,0,0,0,0.5292220906884729
10,0,B,0.8,20502,14279,300,bank_exhausted,0,0,0,1,6,0.3380897443150644
10,0,B,0.8,20502,14279,250,all_active_resolved,0,0,0,1,6,0.23237205934115904
10,0,B,0.8,20502,14279,178,all_active_resolved,0,0,0,0,6,0.26874764622563285
10,0,B,0.8,20502,14279,300,bank_exhausted,0,0,0,0,6,0.27327422084706005
10,0,B,0.8,20502,14279,218,all_resolved,1,0,0,1,6,0.3335297679132619
10,0,B,0.8,20502,14279,300,bank_exhausted,0,0,0,1,6,0.35023654289632056
10,0,B,0.8,20502,14279,164,all_resolved,1,0,0,1,6,0.4564699326260013
10,0,B,0.8,20502,14279,197,all_resolved,1,0,0,1,6,0.3658025429069775
10,0,B,0.8,20502,14279,300,bank_exhausted,0,0,0,0,6,0.3007380458895504
10,0,B,0.8,20502,14279,298,all_resolved,1,0,0,0,6,0.2181129903406109
10,0,B,1.2,20502,14279,300,bank_exhausted,0,0,0,1,7,0.45047898631328714
10,0,B,1.2,20502,14279,300,bank_exhausted,0,0,0,0,7,0.3051428178889642
10,0,B,1.2,20502,14279,201,all_resolved,1,0,0,0,7,0.19703749956653788
10,0,B,1.2,20502,14279,171,all_active_resolved,0,0,0,0,7,0.3151319270558179
10,0,B,1.2,20502,14279,157,all_resolved,1,0,0,0,7,0.19208414670636148
10,0,B,1.2,20502,14279,300,bank_exhausted,0,0,0,0,7,0.2643503763255394
10,0,B,1.2,20502,14279,187,all_active_resolved,0,0,0,0,7,0.2254637726005329
10,0,B,1.2,20502,14279,172,all_active_resolved,0,0,0,0,7,0.3616420811769064
10,0,B,1.2,20502,14279,185,all_resolved,1,0,0,0,7,0.2354594473350661
10,0,B,1.2,20502,14279,180,all_resolved,1,0,0,0,7,0.2162562638939763
10,1,A,-0.5,19843,14279,164,all_resolved,1,0,7,0,0,0.29743699953090424
10,1,A,-0.5,19843,14279,164,all_resolved,1,0,7,0,0,0.4053090550120766
10,1,A,-0.5,19843,14279,175,all_active_resolved,0,0,7,0,0,0.40745818684188106
10,1,A,-0.5,19843,14279,144,all_resolved,1,0,7,0,0,0.35928070234158105
10,1,A,-0.5,19843,14279,140,all_resolved,1,0,7,0,0,0.4020947725221008
10,1,A,-0.5,19843,14279,168,all_resolved,1,0,7,0,0,0.3681393112911012
10,1,A,-0.5,19843,14279,140,all_resolved,1,0,7,0,0,0.20790598729263185
10,1,A,-0.5,19843,14279,141,all_resolved,1,0,7,0,0,0.29960792496297656
10,1,A,-0.5,19843,14279,170,all_active_resolved,0,0,7,0,0,0.30739591882500367
10,1,A,-0.5,19843,14279,201,all_resolved,1,2,7,0,0,0.6532910984009014
10,1,A,0.0,19843,14279,190,all_resolved,1,2,6,0,0,0.4042919142781244
10,1,A,0.0,19843,14279,300,bank_exhausted,0,0,6,0,0,0.2693320840081809
10,1,A,0.0,19843,14279,237,all_resolved,1,2,6,0,0,0.3490567468569473
10,1,A,0.0,19843,14279,160,all_resolved,1,1,6,0,0,0.4178042626675794
10,1,A,0.0,19843,14279,300,bank_exhausted,0,0,6,0,0,0.42789921309477025
10,1,A,0.0,19843,14279,250,all_active_resolved,0,1,6,0,0,0.4745411848941775
10,1,A,0.0,19843,14279,195,all_active_resolved,0,0,6,0,0,0.3360370951181983
10,1,A,0.0,19843,14279,208,all_active_resolved,0,0,6,0,0,0.31982363172460854
10,1,A,0.0,19843,14279,192,all_resolved,1,1,6,0,0,0.28430485431016933
10,1,A,0.0,19843,14279,300,bank_exhausted,0,1,6,0,0,0.3059006637810477
10,1,A,0.4,19843,14279,203,all_resolved,1,0,0,0,0,0.4887218532842276
10,1,A,0.4,19843,14279,253,all_resolved,1,0,0,0,0,0.4447813744840702
10,1,A,0.4,19843,14279,300,bank_exhausted,0,0,0,0,0,0.5024677556758804
10,1,A,0.4,19843,14279,170,all_resolved,1,0,0,0,0,0.5352481034096475
10,1,A,0.4,19843,14279,218,all_resolved,1,0,0,0,0,0.4704526869280027
10,1,A,0.4,19843,14279,262,all_resolved,1,0,0,0,0,0.699177306381814
10,1,A,0.4,19843,14279,202,all_active_resolved,0,0,0,0,0,0.4566917967232877
10,1,A,0.4,19843,14279,247,all_resolved,1,0,0,0,0,0.5226453257840664
10,1,A,0.4,19843,14279,198,all_resolved,1,0,0,0,0,0.6186442714835174
10,1,A,0.4,19843,14279,225,all_resolved,1,0,0,0,0,0.4886554810134752
10,1,A,0.8,19843,14279,213,all_resolved,1,0,0,0,6,0.36863543036472646
10,1,A,0.8,19843,14279,147,all_resolved,1,0,0,0,6,0.4919103783430852
10,1,A,0.8,19843,14279,141,all_resolved,1,0,0,0,6,0.46727198133609144
10,1,A,0.8,19843,14279,197,all_resolved,1,0,0,0,6,0.4616608938453342
10,1,A,0.8,19843,14279,217,all_resolved,1,0,0,0,6,0.16451125152516693
10,1,A,0.8,19843,14279,171,all_resolved,1,0,0,1,6,0.40802536099406167
10,1,A,0.8,19843,14279,202,all_resolved,1,0,0,1,6,0.3386372373732378
10,1,A,0.8,19843,14279,189,all_resolved,1,0,0,0,6,0.3331187058808956
10,1,A,0.8,19843,14279,218,all_resolved,1,0,0,1,6,0.38564356326910015
10,1,A,0.8,19843,14279,171,all_active_resolved,0,0,0,0,6,0.5486180044967746
10,1,A,1.2,19843,14279,140,all_resolved,1,0,0,0,7,0.2323693985705418
10,1,A,1.2,19843,14279,163,all_resolved,1,0,0,0,7,0.24850580682267046
10,1,A,1.2,19843,14279,142,all_resolved,1,0,0,0,7,0.2836414230576795
10,1,A,1.2,19843,14279,140,all_resolved,1,0,0,0,7,0.30439610926242133
10,1,A,1.2,19843,14279,155,all_resolved,1,0,0,0,7,0.20175530819255474
10,1,A,1.2,19843,14279,144,all_resolved,1,0,0,0,7,0.1716893398968539
10,1,A,1.2,19843,14279,182,all_resolved,1,0,0,0,7,0.24115616189718356
10,1,A,1.2,19843,14279,180,all_resolved,1,0,0,0,7,0.24546501031229345
10,1,A,1.2,19843,14279,164,all_resolved,1,0,0,0,7,0.17702672763705787
10,1,A,1.2,19843,14279,141,all_resolved,1,0,0,0,7,0.14666191143723992
10,1,B,-0.5,19843,14279,166,all_resolved,1,0,7,0,0,0.3532064958719877
10,1,B,-0.5,19843,14279,142,all_resolved,1,0,7,0,0,0.2767291950092668
10,1,B,-0.5,19843,14279,140,all_resolved,1,0,7,0,0,0.48857299115226155
10,1,B,-0.5,19843,14279,140,all_resolved,1,0,7,0,0,0.3309397838113051
10,1,B,-0.5,19843,14279,140,all_resolved,1,0,7,0,0,0.2997910042671686
10,1,B,-0.5,19843,14279,164,all_resolved,1,0,7,0,0,0.25117601343517443
10,1,B,-0.5,19843,14279,140,all_resolved,1,0,7,0,0,0.34722182480663843
10,1,B,-0.5,19843,14279,144,all_resolved,1,0,7,0,0,0.2276060426633336
10,1,B,-0.5,19843,14279,148,all_resolved,1,0,7,0,0,0.25499873914346477
10,1,B,-0.5,19843,14279,142,all_resolved,1,0,7,0,0,0.3146004918610815
10,1,B,0.0,19843,14279,300,bank_exhausted,0,0,6,0,0,0.3467491331007144
10,1,B,0.0,19843,14279,300,bank_exhausted,0,1,6,0,0,0.3243999518127331
10,1,B,0.0,19843,14279,300,bank_exhausted,0,1,6,0,0,0.3615233993799354
10,1,B,0.0,19843,14279,231,all_resolved,1,2,6,0,0,0.40968044651535346
10,1,B,0.0,19843,14279,213,all_resolved,1,0,6,0,0,0.3385001603847721
10,1,B,0.0,19843,14279,170,all_active_resolved,0,0,6,0,0,0.31174428905328266
10,1,B,0.0,19843,14279,147,all_resolved,1,0,6,0,0,0.4218455003759122
10,1,B,0.0,19843,14279,251,all_active_resolved,0,1,6,0,0,0.21550182127508077
10,1,B,0.0,19843,14279,228,all_active_resolved,0,1,6,0,0,0.39685887325618413
10,1,B,0.0,19843,14279,156,all_resolved,1,2,6,0,0,0.5511780690076081
10,1,B,0.4,19843,14279,234,all_active_resolved,0,0,0,0,0,0.43231626624071706
10,1,B,0.4,19843,14279,300,bank_exhausted,0,0,0,0,0,0.36299935512961234
10,1,B,0.4,19843,14279,185,all_active_resolved,0,0,0,0,0,0.42561852722982557
10,1,B,0.4,19843,14279,285,all_resolved,1,0,0,0,0,0.5358786251630092
10,1,B,0.4,19843,14279,300,bank_exhausted,0,0,0,0,0,0.2982655594350602
10,1,B,0.4,19843,14279,300,bank_exhausted,0,0,0,0,0,0.43245801986653565
10,1,B,0.4,19843,14279,210,all_active_resolved,0,0,0,0,0,0.33170517386445564
10,1,B,0.4,19843,14279,300,bank_exhausted,0,0,0,0,0,0.5211524030034235
10,1,B,0.4,19843,14279,300,bank_exhausted,0,0,0,0,0,0.5235618391909472
10,1,B,0.4,19843,14279,178,all_active_resolved,0,0,0,0,0,0.4655699162546419
10,1,B,0.8,19843,14279,242,all_active_resolved,0,0,0,0,6,0.22975388350258816
10,1,B,0.8,19843,14279,244,all_resolved,1,0,0,1,6,0.2742516275801981
10,1,B,0.8,19843,14279,300,bank_exhausted,0,0,0,0,6,0.29898812792262935
10,1,B,0.8,19843,14279,160,all_resolved,1,0,0,0,6,0.22096682983729732
10,1,B,0.8,19843,14279,173,all_active_resolved,0,0,0,1,6,0.4750854794808843
10,1,B,0.8,19843,14279,170,all_active_resolved,0,0,0,0,6,0.34383357867288933
10,1,B,0.8,19843,14279,239,all_resolved,1,0,0,2,6,0.3921411484154364
10,1,B,0.8,19843,14279,256,all_resolved,1,0,0,0,6,0.35815512098419766
10,1,B,0.8,19843,14279,148,all_resolved,1,0,0,3,6,0.46677797049209024
10,1,B,0.8,19843,14279,216,all_active_resolved,0,0,0,1,6,0.3770921277442077
10,1,B,1.2,19843,14279,175,all_active_resolved,0,0,0,0,7,0.19611122837221617
10,1,B,1.2,19843,14279,184,all_resolved,1,0,0,0,7,0.2324453651586438
10,1,B,1.2,19843,14279,151,all_resolved,1,0,0,0,7,0.2121300133532453
10,1,B,1.2,19843,14279,156,all_resolved,1,0,0,0,7,0.1832670779841787
10,1,B,1.2,19843,14279,280,all_resolved,1,0,0,1,7,0.47527483965386974
10,1,B,1.2,19843,14279,166,all_resolved,1,0,0,0,7,0.1729266740817101
10,1,B,1.2,19843,14279,173,all_resolved,1,0,0,0,7,0.14725452964386423
10,1,B,1.2,19843,14279,175,all_active_resolved,0,0,0,0,7,0.28580358938765066
10,1,B,1.2,19843,14279,161,all_resolved,1,0,0,0,7,0.17780168854075246
10,1,B,1.2,19843,14279,181,all_resolved,1,0,0,1,7,0.40655407814863426
10,2,A,-0.5,19143,14279,202,all_active_resolved,0,0,7,0,0,0.31535159576816013
10,2,A,-0.5,19143,14279,145,all_resolved,1,0,7,0,0,0.33532956973600353
10,2,A,-0.5,19143,14279,140,all_resolved,1,0,7,0,0,0.3739061152456999
10,2,A,-0.5,19143,14279,166,all_resolved,1,0,7,0,0,0.42120655971098714
10,2,A,-0.5,19143,14279,143,all_resolved,1,0,7,0,0,0.2539320736615473
10,2,A,-0.5,19143,14279,300,bank_exhausted,0,0,7,0,0,0.24183991159740348
10,2,A,-0.5,19143,14279,176,all_resolved,1,0,7,0,0,0.37896799882185306
10,2,A,-0.5,19143,14279,149,all_resolved,1,1,7,0,0,0.40400291213473416
10,2,A,-0.5,19143,14279,160,all_resolved,1,0,7,0,0,0.4454237259695543
10,2,A,-0.5,19143,14279,140,all_resolved,1,0,7,0,0,0.32859461023588743
