bank,noise,level,rep,pair_key,n_iiic,n_spike,n_questions,stop_reason,all_resolved,clear,is_borderline,false_pass,false_pass_n,false_fail,false_fail_n,skill_err
8,A,1.2,178,A_l+1.2_n0178,360,60,154,all_resolved,1,1,0,0,0,0,7,0.3398185853497763
5,A,1.2,179,A_l+1.2_n0179,360,60,165,all_resolved,1,1,0,0,0,0,7,0.257676215500949
8,A,1.2,179,A_l+1.2_n0179,360,60,143,all_resolved,1,1,0,0,0,0,7,0.25309706892312095
5,A,1.2,180,A_l+1.2_n0180,360,60,142,all_resolved,1,1,0,0,0,0,7,0.4185580924671803
8,A,1.2,180,A_l+1.2_n0180,360,60,177,all_resolved,1,1,0,0,0,0,7,0.24582192812962908
5,A,1.2,181,A_l+1.2_n0181,360,60,158,all_resolved,1,1,0,0,0,0,7,0.29741455472568656
8,A,1.2,181,A_l+1.2_n0181,360,60,150,all_resolved,1,1,0,0,0,0,7,0.32802739281105964
5,A,1.2,182,A_l+1.2_n0182,360,60,140,all_resolved,1,1,0,0,0,0,7,0.221867854967685
8,A,1.2,182,A_l+1.2_n0182,360,60,178,all_resolved,1,1,0,0,0,0,7,0.3810447595066387
5,A,1.2,183,A_l+1.2_n0183,360,60,143,all_resolved,1,1,0,0,0,0,7,0.301411407052691
8,A,1.2,183,A_l+1.2_n0183,360,60,191,all_resolved,1,1,0,0,0,0,7,0.36429639286620485
5,A,1.2,184,A_l+1.2_n0184,360,60,140,all_resolved,1,1,0,0,0,0,7,0.3516721298820555
8,A,1.2,184,A_l+1.2_n0184,360,60,185,all_resolved,1,1,0,0,0,0,7,0.3181373692392794
5,A,1.2,185,A_l+1.2_n0185,360,60,141,all_resolved,1,1,0,0,0,0,7,0.31635881354737233
8,A,1.2,185,A_l+1.2_n0185,360,60,140,all_resolved,1,1,0,0,0,0,7,0.4003166263663817
5,A,1.2,186,A_l+1.2_n0186,360,60,165,all_resolved,1,1,0,0,0,0,7,0.2694130531712162
8,A,1.2,186,A_l+1.2_n0186,360,60,168,all_resolved,1,1,0,0,0,0,7,0.21069087248605364
5,A,1.2,187,A_l+1.2_n0187,360,60,149,all_resolved,1,1,0,0,0,0,7,0.29645759510060177
8,A,1.2,187,A_l+1.2_n0187,360,60,176,all_resolved,1,1,0,0,0,1,7,0.4213836190490014
5,A,1.2,188,A_l+1.2_n0188,360,60,154,all_resolved,1,1,0,0,0,0,7,0.2581393395433544
8,A,1.2,188,A_l+1.2_n0188,360,60,140,all_resolved,1,1,0,0,0,0,7,0.31980544544318057
5,A,1.2,189,A_l+1.2_n0189,360,60,158,all_resolved,1,1,0,0,0,0,7,0.2917621474798355
8,A,1.2,189,A_l+1.2_n0189,360,60,200,all_resolved,1,1,0,0,0,0,7,0.2579958584830697
5,A,1.2,190,A_l+1.2_n0190,360,60,155,all_resolved,1,1,0,0,0,0,7,0.20313214166436028
8,A,1.2,190,A_l+1.2_n0190,360,60,148,all_resolved,1,1,0,0,0,0,7,0.2994293560907972
5,A,1.2,191,A_l+1.2_n0191,360,60,140,all_resolved,1,1,0,0,0,0,7,0.3414208374449949
8,A,1.2,191,A_l+1.2_n0191,360,60,140,all_resolved,1,1,0,0,0,0,7,0.18343804482119477
5,A,1.2,192,A_l+1.2_n0192,360,60,159,all_resolved,1,1,0,0,0,0,7,0.22675085009611262
8,A,1.2,192,A_l+1.2_n0192,360,60,173,all_resolved,1,1,0,0,0,0,7,0.15157195595393716
5,A,1.2,193,A_l+1.2_n0193,360,60,147,all_resolved,1,1,0,0,0,0,7,0.21599171546736512
8,A,1.2,193,A_l+1.2_n0193,360,60,140,all_resolved,1,1,0,0,0,0,7,0.20845608285693482
5,A,1.2,194,A_l+1.2_n0194,360,60,143,all_resolved,1,1,0,0,0,0,7,0.2498799420565589
8,A,1.2,194,A_l+1.2_n0194,360,60,144,all_resolved,1,1,0,0,0,0,7,0.19400972522382665
5,A,1.2,195,A_l+1.2_n0195,360,60,140,all_resolved,1,1,0,0,0,0,7,0.1081838835123327
8,A,1.2,195,A_l+1.2_n0195,360,60,150,all_resolved,1,1,0,0,0,0,7,0.2259264712329907
5,A,1.2,196,A_l+1.2_n0196,360,60,154,all_resolved,1,1,0,0,0,0,7,0.334818502845932
8,A,1.2,196,A_l+1.2_n0196,360,60,140,all_resolved,1,1,0,0,0,0,7,0.22541215646402296
5,A,1.2,197,A_l+1.2_n0197,360,60,157,all_resolved,1,1,0,0,0,0,7,0.2648331674030919
8,A,1.2,197,A_l+1.2_n0197,360,60,180,all_resolved,1,1,0,0,0,0,7,0.39500942195847194
5,A,1.2,198,A_l+1.2_n0198,360,60,140,all_resolved,1,1,0,0,0,0,7,0.21931397041303247
8,A,1.2,198,A_l+1.2_n0198,360,60,153,all_resolved,1,1,0,0,0,0,7,0.21313177090950636
5,A,1.2,199,A_l+1.2_n0199,360,60,143,all_resolved,1,1,0,0,0,0,7,0.12890833227887682
8,A,1.2,199,A_l+1.2_n0199,360,60,140,all_resolved,1,1,0,0,0,0,7,0.2100471823324225
5,A,1.2,200,A_l+1.2_n0200,360,60,146,all_resolved,1,1,0,0,0,0,7,0.22866437422478114
8,A,1.2,200,A_l+1.2_n0200,360,60,148,all_resolved,1,1,0,0,0,0,7,0.31938641774208115
5,A,1.2,201,A_l+1.2_n0201,360,60,154,all_resolved,1,1,0,0,0,0,7,0.26821001345542256
8,A,1.2,201,A_l+1.2_n0201,360,60,144,all_resolved,1,1,0,0,0,0,7,0.2902129388185838
5,A,1.2,202,A_l+1.2_n0202,360,60,140,all_resolved,1,1,0,0,0,0,7,0.2605088164944344
8,A,1.2,202,A_l+1.2_n0202,360,60,149,all_resolved,1,1,0,0,0,0,7,0.19859391472348145
5,A,1.2,203,A_l+1.2_n0203,360,60,149,all_resolved,1,1,0,0,0,0,7,0.21522313315305563
8,A,1.2,203,A_l+1.2_n0203,360,60,165,all_resolved,1,1,0,0,0,0,7,0.28353681696782457
5,A,1.2,204,A_l+1.2_n0204,360,60,144,all_resolved,1,1,0,0,0,0,7,0.2303634672290242
8,A,1.2,204,A_l+1.2_n0204,360,60,143,all_resolved,1,1,0,0,0,0,7,0.3831645039807289
5,A,1.2,205,A_l+1.2_n0205,360,60,146,all_resolved,1,1,0,0,0,0,7,0.23245194003392128
8,A,1.2,205,A_l+1.2_n0205,360,60,157,all_resolved,1,1,0,0,0,0,7,0.3695841362018509
5,A,1.2,206,A_l+1.2_n0206,360,60,167,all_resolved,1,1,0,0,0,0,7,0.16053479793625522
8,A,1.2,206,A_l+1.2_n0206,360,60,141,all_resolved,1,1,0,0,0,0,7,0.32240525142182125
5,A,1.2,207,A_l+1.2_n0207,360,60,151,all_resolved,1,1,0,0,0,0,7,0.31826626412730846
8,A,1.2,207,A_l+1.2_n0207,360,60,150,all_resolved,1,1,0,0,0,0,7,0.1659416675345086
5,A,1.2,208,A_l+1.2_n0208,360,60,162,all_resolved,1,1,0,0,0,0,7,0.28646579553096313
8,A,1.2,208,A_l+1.2_n0208,360,60,140,all_resolved,1,1,0,0,0,0,7,0.16873156988070187
5,A,1.2,209,A_l+1.2_n0209,360,60,181,all_resolved,1,1,0,0,0,0,7,0.2606857338897943
8,A,1.2,209,A_l+1.2_n0209,360,60,182,all_resolved,1,1,0,0,0,0,7,0.2548741115890751
5,A,1.2,210,A_l+1.2_n0210,360,60,144,all_resolved,1,1,0,0,0,0,7,0.19418948551274812
8,A,1.2,210,A_l+1.2_n0210,360,60,142,all_resolved,1,1,0,0,0,0,7,0.13946142520903534
5,A,1.2,211,A_l+1.2_n0211,360,60,159,all_resolved,1,1,0,0,0,0,7,0.26712210568988287
8,A,1.2,211,A_l+1.2_n0211,360,60,140,all_resolved,1,1,0,0,0,0,7,0.324788714063713
5,A,1.2,212,A_l+1.2_n0212,360,60,145,all_resolved,1,1,0,0,0,0,7,0.35671236255116395
8,A,1.2,212,A_l+1.2_n0212,360,60,140,all_resolved,1,1,0,0,0,0,7,0.32067268179509556
5,A,1.2,213,A_l+1.2_n0213,360,60,145,all_resolved,1,1,0,0,0,0,7,0.2164374186318462
8,A,1.2,213,A_l+1.2_n0213,360,60,168,all_resolved,1,1,0,0,0,0,7,0.21784946966682592
5,A,1.2,214,A_l+1.2_n0214,360,60,233,all_resolved,1,1,0,0,0,0,7,0.3205131357013255
8,A,1.2,214,A_l+1.2_n0214,360,60,145,all_resolved,1,1,0,0,0,0,7,0.19754970271889688
5,A,1.2,215,A_l+1.2_n0215,360,60,147,all_resolved,1,1,0,0,0,0,7,0.2563943230559536
8,A,1.2,215,A_l+1.2_n0215,360,60,142,all_resolved,1,1,0,0,0,0,7,0.23958342956868184
5,A,1.2,216,A_l+1.2_n0216,360,60,146,all_resolved,1,1,0,0,0,0,7,0.3031851443595105
8,A,1.2,216,A_l+1.2_n0216,360,60,162,all_resolved,1,1,0,0,0,1,7,0.4015401236318671
5,A,1.2,217,A_l+1.2_n0217,360,60,154,all_resolved,1,1,0,0,0,0,7,0.28660990468699543
8,A,1.2,217,A_l+1.2_n0217,360,60,140,all_resolved,1,1,0,0,0,0,7,0.2824463278880053
5,A,1.2,218,A_l+1.2_n0218,360,60,193,all_resolved,1,1,0,0,0,1,7,0.40665024449528264
8,A,1.2,218,A_l+1.2_n0218,360,60,187,all_resolved,1,1,0,0,0,0,7,0.3347101251016359
5,A,1.2,219,A_l+1.2_n0219,360,60,147,all_resolved,1,1,0,0,0,0,7,0.19834805957055351
8,A,1.2,219,A_l+1.2_n0219,360,60,164,all_resolved,1,1,0,0,0,0,7,0.20993464766864986
5,A,1.2,220,A_l+1.2_n0220,360,60,174,all_resolved,1,1,0,0,0,0,7,0.31632679838912253
8,A,1.2,220,A_l+1.2_n0220,360,60,176,all_resolved,1,1,0,0,0,0,7,0.19340220830039317
5,A,1.2,221,A_l+1.2_n0221,360,60,142,all_resolved,1,1,0,0,0,0,7,0.24647251386866406
8,A,1.2,221,A_l+1.2_n0221,360,60,162,all_resolved,1,1,0,0,0,0,7,0.20114230732872457
5,A,1.2,222,A_l+1.2_n0222,360,60,152,all_resolved,1,1,0,0,0,0,7,0.39173732265523636
8,A,1.2,222,A_l+1.2_n0222,360,60,146,all_resolved,1,1,0,0,0,0,7,0.4547965985974568
5,A,1.2,223,A_l+1.2_n0223,360,60,140,all_resolved,1,1,0,0,0,0,7,0.1962325111306755
8,A,1.2,223,A_l+1.2_n0223,360,60,140,all_resolved,1,1,0,0,0,0,7,0.3264623488634341
5,A,1.2,224,A_l+1.2_n0224,360,60,140,all_resolved,1,1,0,0,0,0,7,0.27842569982215737
8,A,1.2,224,A_l+1.2_n0224,360,60,151,all_resolved,1,1,0,0,0,0,7,0.10243667533397913
5,A,1.2,225,A_l+1.2_n0225,360,60,141,all_resolved,1,1,0,0,0,0,7,0.30826608398447763
8,A,1.2,225,A_l+1.2_n0225,360,60,140,all_resolved,1,1,0,0,0,0,7,0.26044662067239177
5,A,1.2,226,A_l+1.2_n0226,360,60,141,all_resolved,1,1,0,0,0,1,7,0.338852224110281
8,A,1.2,226,A_l+1.2_n0226,360,60,143,all_resolved,1,1,0,0,0,0,7,0.18484551501992194
5,A,1.2,227,A_l+1.2_n0227,360,60,181,all_resolved,1,1,0,0,0,0,7,0.38551091595954406
8,A,1.2,227,A_l+1.2_n0227,360,60,180,all_active_resolved,0,1,0,0,0,0,7,0.25419648020984054
5,A,1.2,228,A_l+1.2_n0228,360,60,143,all_resolved,1,1,0,0,0,0,7,0.28859446551325213
8,A,1.2,228,A_l+1.2_n0228,360,60,140,all_resolved,1,1,0,0,0,0,7,0.3661441207444538
5,A,1.2,229,A_l+1.2_n0229,360,60,140,all_resolved,1,1,0,0,0,0,7,0.22563473870791115
8,A,1.2,229,A_l+1.2_n0229,360,60,148,all_resolved,1,1,0,0,0,0,7,0.18914587005666306
5,A,1.2,230,A_l+1.2_n0230,360,60,147,all_resolved,1,1,0,0,0,0,7,0.3182517320602031
8,A,1.2,230,A_l+1.2_n0230,360,60,140,all_resolved,1,1,0,0,0,0,7,0.13358472094680476
5,A,1.2,231,A_l+1.2_n0231,360,60,147,all_resolved,1,1,0,0,0,0,7,0.34959274041301985
8,A,1.2,231,A_l+1.2_n0231,360,60,140,all_resolved,1,1,0,0,0,0,7,0.3307089379677913
5,A,1.2,232,A_l+1.2_n0232,360,60,140,all_resolved,1,1,0,0,0,0,7,0.17507302615012282
8,A,1.2,232,A_l+1.2_n0232,360,60,180,all_resolved,1,1,0,0,0,0,7,0.3023908019744067
5,A,1.2,233,A_l+1.2_n0233,360,60,142,all_resolved,1,1,0,0,0,0,7,0.2494921446171536
8,A,1.2,233,A_l+1.2_n0233,360,60,140,all_resolved,1,1,0,0,0,0,7,0.40827921198107625
5,A,1.2,234,A_l+1.2_n0234,360,60,143,all_resolved,1,1,0,0,0,0,7,0.16993679052614427
8,A,1.2,234,A_l+1.2_n0234,360,60,151,all_resolved,1,1,0,0,0,0,7,0.11348025181859366
5,A,1.2,235,A_l+1.2_n0235,360,60,173,all_resolved,1,1,0,0,0,1,7,0.40433807817322975
8,A,1.2,235,A_l+1.2_n0235,360,60,177,all_resolved,1,1,0,0,0,1,7,0.44785502332727034
5,A,1.2,236,A_l+1.2_n0236,360,60,140,all_resolved,1,1,0,0,0,0,7,0.20702095691781555
8,A,1.2,236,A_l+1.2_n0236,360,60,141,all_resolved,1,1,0,0,0,0,7,0.16714310612548333
5,A,1.2,237,A_l+1.2_n0237,360,60,161,all_resolved,1,1,0,0,0,0,7,0.2477225720488577
8,A,1.2,237,A_l+1.2_n0237,360,60,145,all_resolved,1,1,0,0,0,0,7,0.19840937522169066
5,A,1.2,238,A_l+1.2_n0238,360,60,140,all_resolved,1,1,0,0,0,0,7,0.12744710454268154
8,A,1.2,238,A_l+1.2_n0238,360,60,148,all_resolved,1,1,0,0,0,0,7,0.2573311478518581
5,A,1.2,239,A_l+1.2_n0239,360,60,192,all_resolved,1,1,0,0,0,0,7,0.2477244254738338
8,A,1.2,239,A_l+1.2_n0239,360,60,146,all_resolved,1,1,0,0,0,1,7,0.3249879399783662
5,A,1.2,240,A_l+1.2_n0240,360,60,204,all_resolved,1,1,0,0,0,0,7,0.22344082619295327
8,A,1.2,240,A_l+1.2_n0240,360,60,159,all_resolved,1,1,0,0,0,0,7,0.2199551256144691
5,A,1.2,241,A_l+1.2_n0241,360,60,171,all_resolved,1,1,0,0,0,0,7,0.22719789729747078
8,A,1.2,241,A_l+1.2_n0241,360,60,152,all_resolved,1,1,0,0,0,0,7,0.32567625075494094
5,A,1.2,242,A_l+1.2_n0242,360,60,142,all_resolved,1,1,0,0,0,0,7,0.22944132827022384
8,A,1.2,242,A_l+1.2_n0242,360,60,149,all_resolved,1,1,0,0,0,0,7,0.281649720387683
5,A,1.2,243,A_l+1.2_n0243,360,60,140,all_resolved,1,1,0,0,0,0,7,0.2860006309336965
8,A,1.2,243,A_l+1.2_n0243,360,60,144,all_resolved,1,1,0,0,0,0,7,0.2911386609979468
5,A,1.2,244,A_l+1.2_n0244,360,60,151,all_resolved,1,1,0,0,0,0,7,0.15797026754304833
8,A,1.2,244,A_l+1.2_n0244,360,60,140,all_resolved,1,1,0,0,0,0,7,0.3044988189447965
5,A,1.2,245,A_l+1.2_n0245,360,60,143,all_resolved,1,1,0,0,0,0,7,0.17142566089685674
8,A,1.2,245,A_l+1.2_n0245,360,60,158,all_resolved,1,1,0,0,0,0,7,0.2628065424586584
5,A,1.2,246,A_l+1.2_n0246,360,60,143,all_resolved,1,1,0,0,0,0,7,0.26653827660500323
8,A,1.2,246,A_l+1.2_n0246,360,60,153,all_resolved,1,1,0,0,0,0,7,0.17794043128121723
5,A,1.2,247,A_l+1.2_n0247,360,60,163,all_resolved,1,1,0,0,0,0,7,0.2942180472450497
8,A,1.2,247,A_l+1.2_n0247,360,60,142,all_resolved,1,1,0,0,0,0,7,0.13899177033932758
5,A,1.2,248,A_l+1.2_n0248,360,60,167,all_resolved,1,1,0,0,0,0,7,0.229374934493205
8,A,1.2,248,A_l+1.2_n0248,360,60,140,all_resolved,1,1,0,0,0,0,7,0.23919443228219797
5,A,1.2,249,A_l+1.2_n0249,360,60,159,all_resolved,1,1,0,0,0,0,7,0.2931003422549396
8,A,1.2,249,A_l+1.2_n0249,360,60,175,all_resolved,1,1,0,0,0,0,7,0.37283926505368864
5,A,1.2,250,A_l+1.2_n0250,360,60,167,all_resolved,1,1,0,0,0,0,7,0.2368629693720307
8,A,1.2,250,A_l+1.2_n0250,360,60,142,all_resolved,1,1,0,0,0,0,7,0.1107371368467661
5,A,1.2,251,A_l+1.2_n0251,360,60,162,all_resolved,1,1,0,0,0,0,7,0.2084036003855204
8,A,1.2,251,A_l+1.2_n0251,360,60,140,all_resolved,1,1,0,0,0,0,7,0.3690554601330396
5,A,1.2,252,A_l+1.2_n0252,360,60,159,all_resolved,1,1,0,0,0,0,7,0.2128691263894696
8,A,1.2,252,A_l+1.2_n0252,360,60,141,all_resolved,1,1,0,0,0,0,7,0.24463616411952666
5,A,1.2,253,A_l+1.2_n0253,360,60,156,all_resolved,1,1,0,0,0,0,7,0.17114260315896773
8,A,1.2,253,A_l+1.2_n0253,360,60,178,all_resolved,1,1,0,0,0,0,7,0.22035661769306625
5,A,1.2,254,A_l+1.2_n0254,360,60,140,all_resolved,1,1,0,0,0,0,7,0.20679146146983204
8,A,1.2,254,A_l+1.2_n0254,360,60,140,all_resolved,1,1,0,0,0,0,7,0.21381874341676213
5,A,1.2,255,A_l+1.2_n0255,360,60,140,all_resolved,1,1,0,0,0,0,7,0.26160999700065474
8,A,1.2,255,A_l+1.2_n0255,360,60,140,all_resolved,1,1,0,0,0,0,7,0.2125639666749794
5,A,1.2,256,A_l+1.2_n0256,360,60,156,all_resolved,1,1,0,0,0,0,7,0.14218682105345862
8,A,1.2,256,A_l+1.2_n0256,360,60,155,all_resolved,1,1,0,0,0,0,7,0.19430866456353396
5,A,1.2,257,A_l+1.2_n0257,360,60,144,all_resolved,1,1,0,0,0,0,7,0.3895837619302246
8,A,1.2,257,A_l+1.2_n0257,360,60,160,all_resolved,1,1,0,0,0,0,7,0.27576305003189117
5,A,1.2,258,A_l+1.2_n0258,360,60,146,all_resolved,1,1,0,0,0,0,7,0.3198565187053949
8,A,1.2,258,A_l+1.2_n0258,360,60,154,all_resolved,1,1,0,0,0,0,7,0.1817640790802441
5,A,1.2,259,A_l+1.2_n0259,360,60,144,all_resolved,1,1,0,0,0,0,7,0.3725000901001402
8,A,1.2,259,A_l+1.2_n0259,360,60,144,all_resolved,1,1,0,0,0,0,7,0.1656327328189799
5,A,1.2,260,A_l+1.2_n0260,360,60,182,all_resolved,1,1,0,0,0,0,7,0.3389700222655641
8,A,1.2,260,A_l+1.2_n0260,360,60,166,all_resolved,1,1,0,0,0,0,7,0.26574679379984384
5,A,1.2,261,A_l+1.2_n0261,360,60,140,all_resolved,1,1,0,0,0,0,7,0.26275308813410814
8,A,1.2,261,A_l+1.2_n0261,360,60,180,all_resolved,1,1,0,0,0,0,7,0.29364180511070137
5,A,1.2,262,A_l+1.2_n0262,360,60,172,all_resolved,1,1,0,0,0,0,7,0.31501412347808316
8,A,1.2,262,A_l+1.2_n0262,360,60,140,all_resolved,1,1,0,0,0,0,7,0.2799172228519112
5,A,1.2,263,A_l+1.2_n0263,360,60,140,all_resolved,1,1,0,0,0,0,7,0.28689863490238204
8,A,1.2,263,A_l+1.2_n0263,360,60,153,all_resolved,1,1,0,0,0,0,7,0.2954878782854785
5,A,1.2,264,A_l+1.2_n0264,360,60,146,all_resolved,1,1,0,0,0,0,7,0.24421249575978024
8,A,1.2,264,A_l+1.2_n0264,360,60,140,all_resolved,1,1,0,0,0,0,7,0.2833334156693518
5,A,1.2,265,A_l+1.2_n0265,360,60,142,all_resolved,1,1,0,0,0,0,7,0.14911459389992604
8,A,1.2,265,A_l+1.2_n0265,360,60,144,all_resolved,1,1,0,0,0,0,7,0.2622694055641657
5,A,1.2,266,A_l+1.2_n0266,360,60,154,all_resolved,1,1,0,0,0,0,7,0.2052660465716037
8,A,1.2,266,A_l+1.2_n0266,360,60,145,all_resolved,1,1,0,0,0,0,7,0.4879463415396467
5,A,1.2,267,A_l+1.2_n0267,360,60,151,all_resolved,1,1,0,0,0,0,7,0.2215527264167068
8,A,1.2,267,A_l+1.2_n0267,360,60,140,all_resolved,1,1,0,0,0,0,7,0.42823526086664454
5,A,1.2,268,A_l+1.2_n0268,360,60,140,all_resolved,1,1,0,0,0,0,7,0.23529674690451627
8,A,1.2,268,A_l+1.2_n0268,360,60,140,all_resolved,1,1,0,0,0,0,7,0.27428374895549684
5,A,1.2,269,A_l+1.2_n0269,360,60,154,all_resolved,1,1,0,0,0,0,7,0.23951662361434373
8,A,1.2,269,A_l+1.2_n0269,360,60,162,all_resolved,1,1,0,0,0,0,7,0.23209739882751515
5,A,1.2,270,A_l+1.2_n0270,360,60,140,all_resolved,1,1,0,0,0,0,7,0.41179573053741947
8,A,1.2,270,A_l+1.2_n0270,360,60,140,all_resolved,1,1,0,0,0,0,7,0.3798021757782188
5,A,1.2,271,A_l+1.2_n0271,360,60,144,all_resolved,1,1,0,0,0,0,7,0.3919424333039717
8,A,1.2,271,A_l+1.2_n0271,360,60,152,all_resolved,1,1,0,0,0,0,7,0.30050641453557575
5,A,1.2,272,A_l+1.2_n0272,360,60,144,all_resolved,1,1,0,0,0,0,7,0.18074656841349884
8,A,1.2,272,A_l+1.2_n0272,360,60,140,all_resolved,1,1,0,0,0,0,7,0.18172134735298387
5,A,1.2,273,A_l+1.2_n0273,360,60,142,all_resolved,1,1,0,0,0,0,7,0.25426022253879915
8,A,1.2,273,A_l+1.2_n0273,360,60,156,all_resolved,1,1,0,0,0,0,7,0.1633165254855586
5,A,1.2,274,A_l+1.2_n0274,360,60,162,all_resolved,1,1,0,0,0,0,7,0.15823473904224553
8,A,1.2,274,A_l+1.2_n0274,360,60,170,all_resolved,1,1,0,0,0,0,7,0.22809529552371363
5,A,1.2,275,A_l+1.2_n0275,360,60,144,all_resolved,1,1,0,0,0,0,7,0.1948634612932327
8,A,1.2,275,A_l+1.2_n0275,360,60,140,all_resolved,1,1,0,0,0,0,7,0.3476818874457743
5,A,1.2,276,A_l+1.2_n0276,360,60,155,all_resolved,1,1,0,0,0,1,7,0.4018839856982564
8,A,1.2,276,A_l+1.2_n0276,360,60,158,all_resolved,1,1,0,0,0,0,7,0.1762475938869041
5,A,1.2,277,A_l+1.2_n0277,360,60,150,all_resolved,1,1,0,0,0,0,7,0.13993075514362838
8,A,1.2,277,A_l+1.2_n0277,360,60,140,all_resolved,1,1,0,0,0,0,7,0.2885421799375837
5,A,1.2,278,A_l+1.2_n0278,360,60,153,all_resolved,1,1,0,0,0,0,7,0.2837983251351066
8,A,1.2,278,A_l+1.2_n0278,360,60,143,all_resolved,1,1,0,0,0,0,7,0.3375719681951684
5,A,1.2,279,A_l+1.2_n0279,360,60,143,all_resolved,1,1,0,0,0,0,7,0.18643371773739825
8,A,1.2,279,A_l+1.2_n0279,360,60,150,all_resolved,1,1,0,0,0,0,7,0.296297281611411
5,A,1.2,280,A_l+1.2_n0280,360,60,140,all_resolved,1,1,0,0,0,0,7,0.3552877697971853
8,A,1.2,280,A_l+1.2_n0280,360,60,140,all_resolved,1,1,0,0,0,0,7,0.3537636793108766
5,A,1.2,281,A_l+1.2_n0281,360,60,151,all_resolved,1,1,0,0,0,0,7,0.2987497165119522
8,A,1.2,281,A_l+1.2_n0281,360,60,146,all_resolved,1,1,0,0,0,0,7,0.47292131550083355
5,A,1.2,282,A_l+1.2_n0282,360,60,140,all_resolved,1,1,0,0,0,0,7,0.23376087158214331
8,A,1.2,282,A_l+1.2_n0282,360,60,144,all_resolved,1,1,0,0,0,0,7,0.22118206662622936
5,A,1.2,283,A_l+1.2_n0283,360,60,150,all_resolved,1,1,0,0,0,0,7,0.32582554473933323
8,A,1.2,283,A_l+1.2_n0283,360,60,140,all_resolved,1,1,0,0,0,0,7,0.29490070647807304
5,A,1.2,284,A_l+1.2_n0284,360,60,143,all_resolved,1,1,0,0,0,0,7,0.1885658221874771
8,A,1.2,284,A_l+1.2_n0284,360,60,156,all_resolved,1,1,0,0,0,0,7,0.26553097820455307
5,A,1.2,285,A_l+1.2_n0285,360,60,141,all_resolved,1,1,0,0,0,0,7,0.176290759409408
8,A,1.2,285,A_l+1.2_n0285,360,60,141,all_resolved,1,1,0,0,0,0,7,0.2369225060133961
5,A,1.2,286,A_l+1.2_n0286,360,60,150,all_resolved,1,1,0,0,0,0,7,0.3038563544505469
8,A,1.2,286,A_l+1.2_n0286,360,60,140,all_resolved,1,1,0,0,0,0,7,0.2816051972158461
5,A,1.2,287,A_l+1.2_n0287,360,60,148,all_resolved,1,1,0,0,0,0,7,0.2722251139874098
8,A,1.2,287,A_l+1.2_n0287,360,60,162,all_resolved,1,1,0,0,0,0,7,0.14991920111178159
5,A,1.2,288,A_l+1.2_n0288,360,60,141,all_resolved,1,1,0,0,0,0,7,0.14062368059393368
8,A,1.2,288,A_l+1.2_n0288,360,60,140,all_resolved,1,1,0,0,0,0,7,0.1673129210011631
5,A,1.2,289,A_l+1.2_n0289,360,60,149,all_resolved,1,1,0,0,0,0,7,0.19341266944885652
8,A,1.2,289,A_l+1.2_n0289,360,60,140,all_resolved,1,1,0,0,0,1,7,0.4415800639267746
5,A,1.2,290,A_l+1.2_n0290,360,60,160,all_resolved,1,1,0,0,0,1,7,0.43477059234614207
8,A,1.2,290,A_l+1.2_n0290,360,60,176,all_resolved,1,1,0,0,0,1,7,0.3507284853124749
5,A,1.2,291,A_l+1.2_n0291,360,60,172,all_resolved,1,1,0,0,0,0,7,0.2896173559017471
8,A,1.2,291,A_l+1.2_n0291,360,60,140,all_resolved,1,1,0,0,0,0,7,0.12649057986729823
5,A,1.2,292,A_l+1.2_n0292,360,60,140,all_resolved,1,1,0,0,0,0,7,0.27002965210749635
8,A,1.2,292,A_l+1.2_n0292,360,60,145,all_resolved,1,1,0,0,0,0,7,0.2340968397872982
5,A,1.2,293,A_l+1.2_n0293,360,60,173,all_resolved,1,1,0,0,0,0,7,0.289470358346522
8,A,1.2,293,A_l+1.2_n0293,360,60,156,all_resolved,1,1,0,0,0,0,7,0.2523746450672687
5,A,1.2,294,A_l+1.2_n0294,360,60,140,all_resolved,1,1,0,0,0,0,7,0.26795102569204265
8,A,1.2,294,A_l+1.2_n0294,360,60,166,all_resolved,1,1,0,0,0,0,7,0.3425830483716105
5,A,1.2,295,A_l+1.2_n0295,360,60,160,all_resolved,1,1,0,0,0,0,7,0.21433979170879952
8,A,1.2,295,A_l+1.2_n0295,360,60,142,all_resolved,1,1,0,0,0,0,7,0.255040542468746
5,A,1.2,296,A_l+1.2_n0296,360,60,152,all_resolved,1,1,0,0,0,0,7,0.1900064642823161
8,A,1.2,296,A_l+1.2_n0296,360,60,151,all_resolved,1,1,0,0,0,0,7,0.3017410996076713
5,A,1.2,297,A_l+1.2_n0297,360,60,156,all_resolved,1,1,0,0,0,0,7,0.19750505482429118
8,A,1.2,297,A_l+1.2_n0297,360,60,143,all_resolved,1,1,0,0,0,0,7,0.23539270455025213
5,A,1.2,298,A_l+1.2_n0298,360,60,152,all_resolved,1,1,0,0,0,0,7,0.3210626012775575
8,A,1.2,298,A_l+1.2_n0298,360,60,140,all_resolved,1,1,0,0,0,0,7,0.22579886449973866
5,A,1.2,299,A_l+1.2_n0299,360,60,140,all_resolved,1,1,0,0,0,0,7,0.32476061697532377
8,A,1.2,299,A_l+1.2_n0299,360,60,144,all_resolved,1,1,0,0,0,0,7,0.3230714547159769
5,B,-0.5,0,B_l-0.5_n0000,360,60,142,all_resolved,1,1,0,0,7,0,0,0.3129879886159791
