case_id,origin,label_expert1,label_expert2,label_expert3,label_expert4
26397658,task2_images_v3/task2_event2961.png,domain7,domain7,domain3,domain7
26393134,task2_images_v3/task2_event2962.png,domain5,domain5,domain5,domain5
26395246,task2_images_v3/task2_event2963.png,domain2,domain2,domain2,domain5
26393682,task2_images_v3/task2_event2964.png,domain5,domain5,domain5,domain5
26393611,task2_images_v3/task2_event2965.png,domain4,domain4,domain4,domain3
26393284,task2_images_v3/task2_event2966.png,domain4,domain4,domain4,domain4
26395653,task2_images_v3/task2_event2967.png,domain5,domain5,domain6,domain6
26393877,task2_images_v3/task2_event2968.png,domain5,domain5,domain5,domain5
26394741,task2_images_v3/task2_event2969.png,domain5,domain5,domain5,domain5
26396525,task2_images_v3/task2_event2970.png,domain5,domain2,domain3,domain5
26394495,task2_images_v3/task2_event2971.png,domain6,domain6,domain6,domain6
26395117,task2_images_v3/task2_event2972.png,domain3,domain5,domain5,domain5
26393934,task2_images_v3/task2_event2973.png,domain4,domain4,domain4,domain4
26396472,task2_images_v3/task2_event2974.png,domain6,domain6,domain4,domain6
26393246,task2_images_v3/task2_event2975.png,domain3,domain3,domain3,domain3
26397167,task2_images_v3/task2_event2976.png,domain4,domain4,domain3,domain4
26396282,task2_images_v3/task2_event2977.png,domain6,domain6,domain4,domain6
26393685,task2_images_v3/task2_event2978.png,domain3,domain3,domain4,domain6
26397619,task2_images_v3/task2_event2979.png,domain4,domain4,domain4,domain4
26395886,task2_images_v3/task2_event2980.png,domain4,domain4,domain4,domain4
26396476,task2_images_v3/task2_event2981.png,domain5,domain5,domain5,domain5
26396233,task2_images_v3/task2_event2982.png,domain7,domain7,domain7,domain7
26394505,task2_images_v3/task2_event2983.png,domain7,domain7,domain2,domain7
26392958,task2_images_v3/task2_event2984.png,domain3,domain3,domain3,domain5
26395826,task2_images_v3/task2_event2985.png,domain3,domain3,domain3,domain5
26396259,task2_images_v3/task2_event2986.png,domain2,domain2,domain3,domain2
26396735,task2_images_v3/task2_event2987.png,domain4,domain4,domain4,domain4
26394427,task2_images_v3/task2_event2988.png,domain3,domain7,domain6,domain7
26393386,task2_images_v3/task2_event2989.png,domain7,domain7,domain4,domain3
26393073,task2_images_v3/task2_event2990.png,domain4,domain4,domain4,domain4
26393727,task2_images_v3/task2_event2991.png,domain6,domain6,domain6,domain6
26392815,task2_images_v3/task2_event2992.png,domain5,domain5,domain5,domain5
26394230,task2_images_v3/task2_event2993.png,domain5,domain5,domain5,domain5
26397337,task2_images_v3/task2_event2994.png,domain2,domain2,domain2,domain2
26394706,task2_images_v3/task2_event2995.png,domain2,domain2,domain7,domain2
26393684,task2_images_v3/task2_event2996.png,domain4,domain4,domain4,domain4
26393656,task2_images_v3/task2_event2997.png,domain6,domain6,domain6,domain6
26396014,task2_images_v3/task2_event2998.png,domain3,domain3,domain6,domain4
26397641,task2_images_v3/task2_event2999.png,domain2,domain2,domain3,domain2
26393321,task2_images_v3/task2_event3000.png,domain4,domain4,domain4,domain4
26393135,task2_images_v3/task2_event3001.png,domain3,domain3,domain3,domain3
26396619,task2_images_v3/task2_event3002.png,domain5,domain5,domain5,domain5
26397596,task2_images_v3/task2_event3003.png,domain6,domain6,domain6,domain6
26393991,task2_images_v3/task2_event3004.png,domain4,domain2,domain4,domain2
26394641,task2_images_v3/task2_event3005.png,domain6,domain6,domain6,domain6
26393594,task2_images_v3/task2_event3006.png,domain3,domain3,domain3,domain3
26393439,task2_images_v3/task2_event3007.png,domain3,domain3,domain3,domain3
26393062,task2_images_v3/task2_event3008.png,domain7,domain7,domain7,domain7
26396762,task2_images_v3/task2_event3009.png,domain6,domain6,domain6,domain6
26396232,task2_images_v3/task2_event3010.png,domain7,domain7,domain3,domain3
26396257,task2_images_v3/task2_event3011.png,domain6,domain6,domain6,domain6
26393467,task2_images_v3/task2_event3012.png,domain5,domain5,domain5,domain5
26393488,task2_images_v3/task2_event3013.png,domain6,domain6,domain6,domain6
26393068,task2_images_v3/task2_event3014.png,domain2,domain2,domain4,domain4
26395791,task2_images_v3/task2_event3015.png,domain3,domain3,domain3,domain3
26394538,task2_images_v3/task2_event3016.png,domain6,domain6,domain6,domain6
26394430,task2_images_v3/task2_event3017.png,domain5,domain5,domain5,domain5
26395623,task2_images_v3/task2_event3018.png,domain6,domain6,domain6,domain6
26394587,task2_images_v3/task2_event3019.png,domain3,domain3,domain3,domain3
26395855,task2_images_v3/task2_event3020.png,domain6,domain6,domain6,domain5
26393596,task2_images_v3/task2_event3021.png,domain6,domain6,domain6,domain6
26395298,task2_images_v3/task2_event3022.png,domain4,domain2,domain4,domain2
26395199,task2_images_v3/task2_event3023.png,domain2,domain2,domain4,domain6
26397014,task2_images_v3/task2_event3024.png,domain5,domain5,domain5,domain5
26393132,task2_images_v3/task2_event3025.png,domain2,domain2,domain3,domain3
26392880,task2_images_v3/task2_event3026.png,domain7,domain7,domain3,domain3
26394250,task2_images_v3/task2_event3027.png,domain6,domain6,domain4,domain6
26397709,task2_images_v3/task2_event3028.png,domain5,domain5,domain3,domain5
26393896,task2_images_v3/task2_event3029.png,domain4,domain4,domain4,domain4
26393258,task2_images_v3/task2_event3030.png,domain3,domain3,domain3,domain3
26394137,task2_images_v3/task2_event3031.png,domain5,domain5,domain7,domain5
26394367,task2_images_v3/task2_event3032.png,domain4,domain3,domain4,domain3
26393131,task2_images_v3/task2_event3033.png,domain7,domain5,domain3,domain5
26397077,task2_images_v3/task2_event3034.png,domain6,domain6,domain6,domain6
26397435,task2_images_v3/task2_event3035.png,domain4,domain4,domain4,domain6
26393526,task2_images_v3/task2_event3036.png,domain2,domain2,domain7,domain7
26395772,task2_images_v3/task2_event3037.png,domain6,domain6,domain6,domain6
26397682,task2_images_v3/task2_event3038.png,domain2,domain2,domain4,domain2
26394017,task2_images_v3/task2_event3039.png,domain7,domain7,domain7,domain7
26393583,task2_images_v3/task2_event3040.png,domain2,domain2,domain2,domain2
26397783,task2_images_v3/task2_event3041.png,domain3,domain3,domain3,domain5
26393913,task2_images_v3/task2_event3042.png,domain3,domain3,domain3,domain3
26393844,task2_images_v3/task2_event3043.png,domain5,domain2,domain6,domain6
26394258,task2_images_v3/task2_event3044.png,domain2,domain3,domain3,domain3
26393485,task2_images_v3/task2_event3045.png,domain5,domain5,domain3,domain5
26394718,task2_images_v3/task2_event3046.png,domain6,domain4,domain4,domain6
26397228,task2_images_v3/task2_event3047.png,domain5,domain5,domain6,domain6
26396589,task2_images_v3/task2_event3048.png,domain5,domain5,domain3,domain3
26396773,task2_images_v3/task2_event3049.png,domain3,domain3,domain3,domain3
26392861,task2_images_v3/task2_event3050.png,domain3,domain3,domain3,domain3
26397264,task2_images_v3/task2_event3051.png,domain3,domain3,domain3,domain3
26393161,task2_images_v3/task2_event3052.png,domain7,domain7,domain4,domain3
26395026,task2_images_v3/task2_event3053.png,domain6,domain6,domain6,domain6
26396729,task2_images_v3/task2_event3054.png,domain2,domain4,domain4,domain2
26393458,task2_images_v3/task2_event3055.png,domain4,domain4,domain4,domain4
26394369,task2_images_v3/task2_event3056.png,domain7,domain7,domain3,domain7
26393263,task2_images_v3/task2_event3057.png,domain3,domain3,domain3,domain3
26397594,task2_images_v3/task2_event3058.png,domain2,domain2,domain3,domain5
26393737,task2_images_v3/task2_event3059.png,domain5,domain5,domain3,domain5
26395789,task2_images_v3/task2_event3060.png,domain3,domain3,domain3,domain3
26395423,task2_images_v3/task2_event3061.png,domain7,domain7,domain7,domain7
26393794,task2_images_v3/task2_event3062.png,domain5,domain5,domain3,domain5
26397277,task2_images_v3/task2_event3063.png,domain5,domain5,domain5,domain5
26396596,task2_images_v3/task2_event3064.png,domain5,domain5,domain5,domain5
26393858,task2_images_v3/task2_event3065.png,domain3,domain3,domain3,domain3
26396210,task2_images_v3/task2_event3066.png,domain2,domain2,domain2,domain2
26397421,task2_images_v3/task2_event3067.png,domain4,domain4,domain4,domain4
26395385,task2_images_v3/task2_event3068.png,domain3,domain7,domain7,domain3
26392866,task2_images_v3/task2_event3069.png,domain3,domain3,domain4,domain4
26393860,task2_images_v3/task2_event3070.png,domain2,domain2,domain2,domain3
26397345,task2_images_v3/task2_event3071.png,domain5,domain5,domain3,domain5
26396595,task2_images_v3/task2_event3072.png,domain2,domain2,domain4,domain2
26394716,task2_images_v3/task2_event3073.png,domain5,domain5,domain3,domain5
26396110,task2_images_v3/task2_event3074.png,domain6,domain6,domain6,domain5
26397084,task2_images_v3/task2_event3075.png,domain2,domain7,domain7,domain3
26395027,task2_images_v3/task2_event3076.png,domain6,domain6,domain6,domain6
26393016,task2_images_v3/task2_event3077.png,domain2,domain3,domain3,domain3
26395617,task2_images_v3/task2_event3078.png,domain2,domain4,domain2,domain4
26396891,task2_images_v3/task2_event3079.png,domain4,domain6,domain6,domain6
26393832,task2_images_v3/task2_event3080.png,domain7,domain4,domain4,domain4
26397411,task2_images_v3/task2_event3081.png,domain4,domain4,domain4,domain4
26397302,task2_images_v3/task2_event3082.png,domain5,domain2,domain2,domain2
26396336,task2_images_v3/task2_event3083.png,domain6,domain6,domain6,domain6
26396241,task2_images_v3/task2_event3084.png,domain7,domain7,domain4,domain4
26394450,task2_images_v3/task2_event3085.png,domain2,domain2,domain2,domain2
26394429,task2_images_v3/task2_event3086.png,domain4,domain4,domain4,domain4
26397555,task2_images_v3/task2_event3087.png,domain5,domain3,domain3,domain5
26395529,task2_images_v3/task2_event3088.png,domain6,domain6,domain6,domain6
26396691,task2_images_v3/task2_event3089.png,domain3,domain3,domain3,domain3
26394543,task2_images_v3/task2_event3090.png,domain3,domain3,domain3,domain3
26396175,task2_images_v3/task2_event3091.png,domain2,domain2,domain2,domain2
26394041,task2_images_v3/task2_event3092.png,domain4,domain4,domain4,domain4
26395547,task2_images_v3/task2_event3093.png,domain5,domain5,domain5,domain5
26394602,task2_images_v3/task2_event3094.png,domain7,domain7,domain4,domain4
26395717,task2_images_v3/task2_event3095.png,domain4,domain6,domain4,domain4
26394024,task2_images_v3/task2_event3096.png,domain2,domain2,domain4,domain3
26395069,task2_images_v3/task2_event3097.png,domain5,domain5,domain5,domain5
26396079,task2_images_v3/task2_event3098.png,domain4,domain4,domain4,domain4
26393361,task2_images_v3/task2_event3099.png,domain4,domain3,domain3,domain3
26394104,task2_images_v3/task2_event3100.png,domain4,domain4,domain4,domain4
26396447,task2_images_v3/task2_event3101.png,domain5,domain5,domain5,domain5
26396677,task2_images_v3/task2_event3102.png,domain3,domain7,domain3,domain3
26397497,task2_images_v3/task2_event3103.png,domain7,domain2,domain2,domain2
26392999,task2_images_v3/task2_event3104.png,domain6,domain5,domain6,domain6
26397520,task2_images_v3/task2_event3105.png,domain4,domain7,domain6,domain6
26397225,task2_images_v3/task2_event3106.png,domain2,domain2,domain2,domain4
26394338,task2_images_v3/task2_event3107.png,domain2,domain4,domain2,domain4
26394179,task2_images_v3/task2_event3108.png,domain4,domain6,domain4,domain6
26393728,task2_images_v3/task2_event3109.png,domain4,domain4,domain4,domain4
26395278,task2_images_v3/task2_event3110.png,domain5,domain3,domain3,domain5
26393046,task2_images_v3/task2_event3111.png,domain3,domain3,domain3,domain6
26397657,task2_images_v3/task2_event3112.png,domain6,domain5,domain6,domain6
26397279,task2_images_v3/task2_event3113.png,domain2,domain2,domain6,domain6
26397050,task2_images_v3/task2_event3114.png,domain4,domain4,domain4,domain4
26394942,task2_images_v3/task2_event3115.png,domain7,domain7,domain3,domain3
26395219,task2_images_v3/task2_event3116.png,domain6,domain6,domain6,domain6
26396277,task2_images_v3/task2_event3117.png,domain7,domain7,domain6,domain7
26395088,task2_images_v3/task2_event3118.png,domain3,domain3,domain3,domain3
26394475,task2_images_v3/task2_event3119.png,domain6,domain6,domain6,domain6
26397254,task2_images_v3/task2_event3120.png,domain2,domain2,domain3,domain5
26396351,task2_images_v3/task2_event3121.png,domain6,domain5,domain5,domain6
26396685,task2_images_v3/task2_event3122.png,domain5,domain5,domain5,domain5
26394803,task2_images_v3/task2_event3123.png,domain2,domain2,domain2,domain2
26394418,task2_images_v3/task2_event3124.png,domain6,domain6,domain4,domain6
26393376,task2_images_v3/task2_event3125.png,domain4,domain4,domain4,domain4
26396789,task2_images_v3/task2_event3126.png,domain5,domain5,domain5,domain5
26395337,task2_images_v3/task2_event3127.png,domain3,domain3,domain3,domain3
26395546,task2_images_v3/task2_event3128.png,domain4,domain2,domain4,domain4
26397349,task2_images_v3/task2_event3129.png,domain2,domain2,domain2,domain2
26394058,task2_images_v3/task2_event3130.png,domain2,domain2,domain2,domain2
26393422,task2_images_v3/task2_event3131.png,domain2,domain2,domain2,domain2
26396002,task2_images_v3/task2_event3132.png,domain4,domain3,domain4,domain3
26397758,task2_images_v3/task2_event3133.png,domain2,domain2,domain2,domain2
26394386,task2_images_v3/task2_event3134.png,domain4,domain4,domain4,domain3
26393112,task2_images_v3/task2_event3135.png,domain5,domain5,domain5,domain5
26394671,task2_images_v3/task2_event3136.png,domain6,domain6,domain6,domain6
26395053,task2_images_v3/task2_event3137.png,domain7,domain7,domain4,domain4
26396424,task2_images_v3/task2_event3138.png,domain3,domain3,domain3,domain3
26395993,task2_images_v3/task2_event3139.png,domain4,domain7,domain4,domain4
26393589,task2_images_v3/task2_event3140.png,domain4,domain4,domain4,domain4
26395070,task2_images_v3/task2_event3141.png,domain3,domain3,domain3,domain3
26397180,task2_images_v3/task2_event3142.png,domain5,domain5,domain5,domain5
26392947,task2_images_v3/task2_event3143.png,domain3,domain3,domain3,domain3
26395434,task2_images_v3/task2_event3144.png,domain4,domain4,domain4,domain4
26397787,task2_images_v3/task2_event3145.png,domain3,domain3,domain3,domain3
26396009,task2_images_v3/task2_event3146.png,domain3,domain3,domain3,domain3
26396215,task2_images_v3/task2_event3147.png,domain4,domain4,domain4,domain4
26397316,task2_images_v3/task2_event3148.png,domain3,domain3,domain3,domain3
26397330,task2_images_v3/task2_event3149.png,domain3,domain3,domain3,domain3
26396582,task2_images_v3/task2_event3150.png,domain2,domain2,domain2,domain3
26393719,task2_images_v3/task2_event3151.png,domain2,domain2,domain2,domain2
26393522,task2_images_v3/task2_event3152.png,domain7,domain7,domain3,domain7
26394890,task2_images_v3/task2_event3153.png,domain6,domain6,domain6,domain6
26396792,task2_images_v3/task2_event3154.png,domain3,domain3,domain3,domain3
26397058,task2_images_v3/task2_event3155.png,domain5,domain2,domain5,domain5
26394424,task2_images_v3/task2_event3156.png,domain6,domain6,domain6,domain6
26396386,task2_images_v3/task2_event3157.png,domain7,domain2,domain7,domain6
26393849,task2_images_v3/task2_event3158.png,domain6,domain6,domain6,domain5
26394550,task2_images_v3/task2_event3159.png,domain4,domain4,domain4,domain4
26393638,task2_images_v3/task2_event3160.png,domain6,domain6,domain4,domain6
26397234,task2_images_v3/task2_event3161.png,domain4,domain4,domain4,domain4
26396182,task2_images_v3/task2_event3162.png,domain7,domain7,domain4,domain7
26393326,task2_images_v3/task2_event3163.png,domain3,domain3,domain4,domain4
26395874,task2_images_v3/task2_event3164.png,domain4,domain4,domain4,domain4
26393048,task2_images_v3/task2_event3165.png,domain5,domain5,domain3,domain5
26394612,task2_images_v3/task2_event3166.png,domain5,domain5,domain3,domain5
26394835,task2_images_v3/task2_event3167.png,domain7,domain7,domain4,domain2
26397207,task2_images_v3/task2_event3168.png,domain5,domain5,domain5,domain5
