seg_id,rater_id,label_type,value,source_dataset
90178,10610129,domain1,domain1,extset_2025_task1
90178,10610469,domain1,domain1,extset_2025_task1
90178,10618904,domain1,domain1,extset_2025_task1
93104,10123559,domain1,non-domain1,extset_2025_task1
93104,10187180,domain1,non-domain1,extset_2025_task1
93104,10268689,domain1,non-domain1,extset_2025_task1
93104,10282558,domain1,non-domain1,extset_2025_task1
93104,10363431,domain1,non-domain1,extset_2025_task1
93104,10363653,domain1,non-domain1,extset_2025_task1
93104,10376803,domain1,non-domain1,extset_2025_task1
93104,10382225,domain1,non-domain1,extset_2025_task1
93104,10427522,domain1,non-domain1,extset_2025_task1
93104,10427523,domain1,non-domain1,extset_2025_task1
93104,10437599,domain1,non-domain1,extset_2025_task1
93104,10479788,domain1,non-domain1,extset_2025_task1
93104,10489707,domain1,non-domain1,extset_2025_task1
93104,10518592,domain1,non-domain1,extset_2025_task1
93104,10565246,domain1,non-domain1,extset_2025_task1
93104,10569668,domain1,non-domain1,extset_2025_task1
93104,10572980,domain1,non-domain1,extset_2025_task1
93104,10578973,domain1,non-domain1,extset_2025_task1
93104,10582334,domain1,non-domain1,extset_2025_task1
93104,10592156,domain1,non-domain1,extset_2025_task1
93104,10601918,domain1,non-domain1,extset_2025_task1
93104,10602990,domain1,non-domain1,extset_2025_task1
93104,10606228,domain1,non-domain1,extset_2025_task1
93104,10606748,domain1,non-domain1,extset_2025_task1
91736,10075969,domain1,non-domain1,extset_2025_task1
91736,10123180,domain1,non-domain1,extset_2025_task1
91736,10123559,domain1,non-domain1,extset_2025_task1
91736,10131059,domain1,non-domain1,extset_2025_task1
91736,10187180,domain1,non-domain1,extset_2025_task1
91736,10191971,domain1,non-domain1,extset_2025_task1
91736,10268686,domain1,non-domain1,extset_2025_task1
91736,10268689,domain1,non-domain1,extset_2025_task1
91736,10280197,domain1,non-domain1,extset_2025_task1
91736,10282558,domain1,non-domain1,extset_2025_task1
91736,10299374,domain1,non-domain1,extset_2025_task1
91736,10358060,domain1,non-domain1,extset_2025_task1
91736,10363431,domain1,non-domain1,extset_2025_task1
91736,10363653,domain1,non-domain1,extset_2025_task1
91736,10376803,domain1,non-domain1,extset_2025_task1
91736,10382225,domain1,non-domain1,extset_2025_task1
91736,10393526,domain1,non-domain1,extset_2025_task1
91736,10401878,domain1,non-domain1,extset_2025_task1
91736,10406396,domain1,non-domain1,extset_2025_task1
91736,10421122,domain1,non-domain1,extset_2025_task1
91736,10427272,domain1,non-domain1,extset_2025_task1
91736,10427522,domain1,non-domain1,extset_2025_task1
91736,10427523,domain1,non-domain1,extset_2025_task1
91736,10433815,domain1,non-domain1,extset_2025_task1
91736,10437599,domain1,non-domain1,extset_2025_task1
91736,10467362,domain1,non-domain1,extset_2025_task1
91736,10479788,domain1,non-domain1,extset_2025_task1
91736,10489707,domain1,non-domain1,extset_2025_task1
91736,10492981,domain1,non-domain1,extset_2025_task1
91736,10501111,domain1,non-domain1,extset_2025_task1
91736,10508965,domain1,non-domain1,extset_2025_task1
91736,10509395,domain1,non-domain1,extset_2025_task1
91736,10518592,domain1,non-domain1,extset_2025_task1
91736,10523763,domain1,non-domain1,extset_2025_task1
91736,10533257,domain1,non-domain1,extset_2025_task1
91736,10533266,domain1,domain1,extset_2025_task1
91736,10565246,domain1,non-domain1,extset_2025_task1
91736,10569668,domain1,non-domain1,extset_2025_task1
91736,10572722,domain1,non-domain1,extset_2025_task1
91736,10572980,domain1,non-domain1,extset_2025_task1
91736,10578973,domain1,non-domain1,extset_2025_task1
91736,10580746,domain1,non-domain1,extset_2025_task1
91736,10582334,domain1,non-domain1,extset_2025_task1
91736,10592156,domain1,non-domain1,extset_2025_task1
91736,10596802,domain1,non-domain1,extset_2025_task1
91736,10601918,domain1,non-domain1,extset_2025_task1
91736,10602990,domain1,non-domain1,extset_2025_task1
91736,10603748,domain1,non-domain1,extset_2025_task1
91736,10603919,domain1,non-domain1,extset_2025_task1
91736,10604272,domain1,non-domain1,extset_2025_task1
91736,10604555,domain1,non-domain1,extset_2025_task1
91736,10605875,domain1,non-domain1,extset_2025_task1
91736,10607514,domain1,non-domain1,extset_2025_task1
91736,10607580,domain1,non-domain1,extset_2025_task1
91736,10607707,domain1,non-domain1,extset_2025_task1
91736,10608014,domain1,non-domain1,extset_2025_task1
91736,10608057,domain1,non-domain1,extset_2025_task1
91736,10608272,domain1,non-domain1,extset_2025_task1
91736,10608365,domain1,non-domain1,extset_2025_task1
91736,10608371,domain1,non-domain1,extset_2025_task1
91736,10609837,domain1,non-domain1,extset_2025_task1
91736,10609947,domain1,non-domain1,extset_2025_task1
91736,10610137,domain1,non-domain1,extset_2025_task1
91736,10610308,domain1,non-domain1,extset_2025_task1
91736,10610384,domain1,non-domain1,extset_2025_task1
91736,10610523,domain1,non-domain1,extset_2025_task1
91736,10611248,domain1,non-domain1,extset_2025_task1
91736,10612031,domain1,non-domain1,extset_2025_task1
91736,10614423,domain1,domain1,extset_2025_task1
91736,10614849,domain1,non-domain1,extset_2025_task1
91736,10616268,domain1,non-domain1,extset_2025_task1
91736,10616776,domain1,non-domain1,extset_2025_task1
92298,10123559,domain1,domain1,extset_2025_task1
92298,10187180,domain1,non-domain1,extset_2025_task1
92298,10299374,domain1,non-domain1,extset_2025_task1
92298,10363431,domain1,non-domain1,extset_2025_task1
92298,10363653,domain1,non-domain1,extset_2025_task1
92298,10385861,domain1,domain1,extset_2025_task1
92298,10389808,domain1,non-domain1,extset_2025_task1
92298,10393526,domain1,non-domain1,extset_2025_task1
92298,10421122,domain1,non-domain1,extset_2025_task1
92298,10427522,domain1,non-domain1,extset_2025_task1
92298,10427523,domain1,non-domain1,extset_2025_task1
92298,10437599,domain1,non-domain1,extset_2025_task1
92298,10467362,domain1,non-domain1,extset_2025_task1
92298,10479788,domain1,non-domain1,extset_2025_task1
92298,10489707,domain1,non-domain1,extset_2025_task1
92298,10501111,domain1,domain1,extset_2025_task1
92298,10523763,domain1,domain1,extset_2025_task1
92298,10565246,domain1,non-domain1,extset_2025_task1
92298,10566370,domain1,non-domain1,extset_2025_task1
92298,10572722,domain1,non-domain1,extset_2025_task1
92298,10578973,domain1,non-domain1,extset_2025_task1
92298,10582334,domain1,non-domain1,extset_2025_task1
92298,10592156,domain1,domain1,extset_2025_task1
92298,10601918,domain1,non-domain1,extset_2025_task1
92298,10602990,domain1,non-domain1,extset_2025_task1
92298,10603919,domain1,domain1,extset_2025_task1
92298,10604555,domain1,non-domain1,extset_2025_task1
92298,10607934,domain1,non-domain1,extset_2025_task1
92298,10609947,domain1,non-domain1,extset_2025_task1
92298,10610458,domain1,non-domain1,extset_2025_task1
92298,10611861,domain1,non-domain1,extset_2025_task1
92298,10612157,domain1,non-domain1,extset_2025_task1
92298,10614287,domain1,domain1,extset_2025_task1
92298,10614439,domain1,non-domain1,extset_2025_task1
93983,10123559,domain1,domain1,extset_2025_task1
93983,10187180,domain1,domain1,extset_2025_task1
93983,10282558,domain1,non-domain1,extset_2025_task1
93983,10363431,domain1,non-domain1,extset_2025_task1
93983,10381562,domain1,non-domain1,extset_2025_task1
93983,10389808,domain1,non-domain1,extset_2025_task1
93983,10406396,domain1,domain1,extset_2025_task1
93983,10410661,domain1,domain1,extset_2025_task1
93983,10427522,domain1,non-domain1,extset_2025_task1
93983,10427523,domain1,non-domain1,extset_2025_task1
93983,10437599,domain1,non-domain1,extset_2025_task1
93983,10489707,domain1,non-domain1,extset_2025_task1
93983,10501111,domain1,non-domain1,extset_2025_task1
93983,10509395,domain1,domain1,extset_2025_task1
93983,10518592,domain1,non-domain1,extset_2025_task1
93983,10554066,domain1,domain1,extset_2025_task1
93983,10561788,domain1,non-domain1,extset_2025_task1
93983,10565246,domain1,non-domain1,extset_2025_task1
93983,10566370,domain1,domain1,extset_2025_task1
93983,10572722,domain1,non-domain1,extset_2025_task1
93983,10572980,domain1,domain1,extset_2025_task1
93983,10578973,domain1,non-domain1,extset_2025_task1
93983,10592156,domain1,non-domain1,extset_2025_task1
93983,10596802,domain1,non-domain1,extset_2025_task1
93983,10601918,domain1,non-domain1,extset_2025_task1
93983,10603919,domain1,non-domain1,extset_2025_task1
93983,10605833,domain1,domain1,extset_2025_task1
93983,10608033,domain1,non-domain1,extset_2025_task1
93983,10614495,domain1,non-domain1,extset_2025_task1
90523,10123559,domain1,domain1,extset_2025_task1
90523,10187180,domain1,domain1,extset_2025_task1
90523,10282558,domain1,domain1,extset_2025_task1
90523,10299374,domain1,domain1,extset_2025_task1
90523,10363431,domain1,non-domain1,extset_2025_task1
90523,10376803,domain1,non-domain1,extset_2025_task1
90523,10410661,domain1,domain1,extset_2025_task1
90523,10421122,domain1,domain1,extset_2025_task1
90523,10427522,domain1,domain1,extset_2025_task1
90523,10427523,domain1,domain1,extset_2025_task1
90523,10437599,domain1,domain1,extset_2025_task1
90523,10467362,domain1,domain1,extset_2025_task1
90523,10489707,domain1,domain1,extset_2025_task1
90523,10554066,domain1,domain1,extset_2025_task1
90523,10565246,domain1,domain1,extset_2025_task1
90523,10572722,domain1,non-domain1,extset_2025_task1
90523,10572980,domain1,domain1,extset_2025_task1
90523,10578973,domain1,domain1,extset_2025_task1
90523,10582334,domain1,domain1,extset_2025_task1
90523,10592156,domain1,non-domain1,extset_2025_task1
90523,10596802,domain1,non-domain1,extset_2025_task1
90523,10601918,domain1,non-domain1,extset_2025_task1
90523,10602990,domain1,domain1,extset_2025_task1
90523,10603919,domain1,domain1,extset_2025_task1
90523,10604031,domain1,domain1,extset_2025_task1
90523,10607707,domain1,domain1,extset_2025_task1
90523,10610117,domain1,domain1,extset_2025_task1
90748,10123559,domain1,domain1,extset_2025_task1
90748,10282558,domain1,domain1,extset_2025_task1
90748,10382225,domain1,domain1,extset_2025_task1
90748,10393526,domain1,domain1,extset_2025_task1
90748,10401878,domain1,non-domain1,extset_2025_task1
90748,10406396,domain1,domain1,extset_2025_task1
90748,10427522,domain1,domain1,extset_2025_task1
90748,10427523,domain1,domain1,extset_2025_task1
90748,10437599,domain1,domain1,extset_2025_task1
90748,10453167,domain1,domain1,extset_2025_task1
90748,10489707,domain1,domain1,extset_2025_task1
90748,10518592,domain1,non-domain1,extset_2025_task1
90748,10565246,domain1,domain1,extset_2025_task1
90748,10569668,domain1,domain1,extset_2025_task1
90748,10570326,domain1,non-domain1,extset_2025_task1
90748,10572980,domain1,domain1,extset_2025_task1
90748,10578973,domain1,domain1,extset_2025_task1
90748,10582334,domain1,domain1,extset_2025_task1
90748,10592156,domain1,domain1,extset_2025_task1
90748,10596802,domain1,domain1,extset_2025_task1
90748,10601918,domain1,domain1,extset_2025_task1
90748,10602929,domain1,domain1,extset_2025_task1
90748,10603919,domain1,domain1,extset_2025_task1
90748,10605875,domain1,domain1,extset_2025_task1
90748,10609947,domain1,domain1,extset_2025_task1
90623,10123559,domain1,domain1,extset_2025_task1
90623,10187180,domain1,non-domain1,extset_2025_task1
90623,10262204,domain1,non-domain1,extset_2025_task1
90623,10282558,domain1,non-domain1,extset_2025_task1
90623,10299374,domain1,non-domain1,extset_2025_task1
90623,10363431,domain1,non-domain1,extset_2025_task1
90623,10363653,domain1,domain1,extset_2025_task1
90623,10381562,domain1,non-domain1,extset_2025_task1
90623,10382225,domain1,non-domain1,extset_2025_task1
90623,10406396,domain1,non-domain1,extset_2025_task1
90623,10421122,domain1,non-domain1,extset_2025_task1
90623,10427522,domain1,non-domain1,extset_2025_task1
90623,10427523,domain1,non-domain1,extset_2025_task1
90623,10437599,domain1,non-domain1,extset_2025_task1
90623,10442392,domain1,domain1,extset_2025_task1
90623,10467362,domain1,non-domain1,extset_2025_task1
90623,10479788,domain1,non-domain1,extset_2025_task1
90623,10488940,domain1,non-domain1,extset_2025_task1
90623,10489707,domain1,non-domain1,extset_2025_task1
90623,10554066,domain1,non-domain1,extset_2025_task1
90623,10565246,domain1,non-domain1,extset_2025_task1
90623,10569668,domain1,non-domain1,extset_2025_task1
90623,10572722,domain1,non-domain1,extset_2025_task1
90623,10572980,domain1,non-domain1,extset_2025_task1
90623,10578973,domain1,non-domain1,extset_2025_task1
90623,10579427,domain1,non-domain1,extset_2025_task1
90623,10582334,domain1,non-domain1,extset_2025_task1
90623,10592156,domain1,non-domain1,extset_2025_task1
90623,10600349,domain1,non-domain1,extset_2025_task1
90623,10601918,domain1,non-domain1,extset_2025_task1
90623,10602990,domain1,non-domain1,extset_2025_task1
90623,10603919,domain1,non-domain1,extset_2025_task1
90623,10607266,domain1,non-domain1,extset_2025_task1
90623,10607669,domain1,non-domain1,extset_2025_task1
90623,10608014,domain1,non-domain1,extset_2025_task1
90623,10608409,domain1,non-domain1,extset_2025_task1
90623,10608494,domain1,non-domain1,extset_2025_task1
90623,10609098,domain1,domain1,extset_2025_task1
90623,10609837,domain1,non-domain1,extset_2025_task1
90623,10609947,domain1,non-domain1,extset_2025_task1
90623,10614177,domain1,non-domain1,extset_2025_task1
90623,10614212,domain1,domain1,extset_2025_task1
91472,10123559,domain1,domain1,extset_2025_task1
91472,10187180,domain1,domain1,extset_2025_task1
91472,10282558,domain1,non-domain1,extset_2025_task1
91472,10292444,domain1,non-domain1,extset_2025_task1
91472,10299374,domain1,non-domain1,extset_2025_task1
91472,10357322,domain1,domain1,extset_2025_task1
91472,10363431,domain1,non-domain1,extset_2025_task1
91472,10382225,domain1,non-domain1,extset_2025_task1
91472,10385861,domain1,non-domain1,extset_2025_task1
91472,10393526,domain1,non-domain1,extset_2025_task1
91472,10406396,domain1,non-domain1,extset_2025_task1
91472,10421122,domain1,non-domain1,extset_2025_task1
91472,10427272,domain1,non-domain1,extset_2025_task1
91472,10427522,domain1,non-domain1,extset_2025_task1
91472,10427523,domain1,non-domain1,extset_2025_task1
91472,10433815,domain1,non-domain1,extset_2025_task1
91472,10437599,domain1,non-domain1,extset_2025_task1
91472,10479788,domain1,non-domain1,extset_2025_task1
91472,10489707,domain1,non-domain1,extset_2025_task1
91472,10509395,domain1,non-domain1,extset_2025_task1
91472,10518592,domain1,non-domain1,extset_2025_task1
91472,10538604,domain1,non-domain1,extset_2025_task1
91472,10565246,domain1,non-domain1,extset_2025_task1
91472,10572722,domain1,non-domain1,extset_2025_task1
91472,10572980,domain1,non-domain1,extset_2025_task1
91472,10578000,domain1,domain1,extset_2025_task1
91472,10578973,domain1,non-domain1,extset_2025_task1
91472,10582334,domain1,domain1,extset_2025_task1
91472,10592156,domain1,non-domain1,extset_2025_task1
91472,10592683,domain1,domain1,extset_2025_task1
91472,10600349,domain1,domain1,extset_2025_task1
91472,10601918,domain1,non-domain1,extset_2025_task1
91472,10602990,domain1,non-domain1,extset_2025_task1
91472,10603472,domain1,non-domain1,extset_2025_task1
91472,10603919,domain1,non-domain1,extset_2025_task1
91472,10605631,domain1,non-domain1,extset_2025_task1
91472,10607266,domain1,non-domain1,extset_2025_task1
91472,10607934,domain1,non-domain1,extset_2025_task1
91472,10609837,domain1,non-domain1,extset_2025_task1
91852,10123559,domain1,non-domain1,extset_2025_task1
91852,10187180,domain1,non-domain1,extset_2025_task1
91852,10282558,domain1,non-domain1,extset_2025_task1
91852,10299374,domain1,non-domain1,extset_2025_task1
91852,10358060,domain1,non-domain1,extset_2025_task1
91852,10363431,domain1,non-domain1,extset_2025_task1
91852,10376803,domain1,non-domain1,extset_2025_task1
91852,10382225,domain1,non-domain1,extset_2025_task1
91852,10401878,domain1,non-domain1,extset_2025_task1
91852,10406396,domain1,non-domain1,extset_2025_task1
91852,10427523,domain1,non-domain1,extset_2025_task1
91852,10433815,domain1,non-domain1,extset_2025_task1
91852,10437599,domain1,non-domain1,extset_2025_task1
91852,10467362,domain1,non-domain1,extset_2025_task1
91852,10488940,domain1,non-domain1,extset_2025_task1
91852,10489707,domain1,non-domain1,extset_2025_task1
91852,10509395,domain1,non-domain1,extset_2025_task1
91852,10565246,domain1,non-domain1,extset_2025_task1
91852,10569668,domain1,non-domain1,extset_2025_task1
91852,10572722,domain1,non-domain1,extset_2025_task1
91852,10572980,domain1,non-domain1,extset_2025_task1
91852,10578973,domain1,non-domain1,extset_2025_task1
